I007I,I007I.1,I007I.2,I007I.3,I007I.4,I007I.5,I007I.6,I007I.7,I007I.8,I007I.9,I007I.10,I007I.11,I007I.12,I007I.13,I007I.14,I007I.15,I007I.16,I007I.17,I007I.18,I007I.19,jaxon says hi,jaxon says hi.1,jaxon says hi.2,jaxon says hi.3,jaxon says hi.4,jaxon says hi.5,jaxon says hi.6,jaxon says hi.7,jaxon says hi.8,jaxon says hi.9,jaxon says hi.10,jaxon says hi.11,jaxon says hi.12,jaxon says hi.13,jaxon says hi.14,jaxon says hi.15,jaxon says hi.16,jaxon says hi.17,jaxon says hi.18,jaxon says hi.19,ball,ball.1,ball.2,ball.3,ball.4,ball.5,ball.6,ball.7,ball.8,ball.9,ball.10,ball.11,ball.12,game,game.1,game.2,game.3,game.4,game.5,I007I.20,jaxon says hi.20
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,boost,boost_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,boost,boost_active,double_jump_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-862.780029296875,679.6400146484375,17.020000457763672,3018.800048828125,18617.099609375,0.7999999821186066,-0.09999999776482582,0.5999999865889549,8.100000023841858,233.0,255.0,,0.00960040811315156,1.4111662042420567,-6.374019769731683e-05,4,31.0,False,2,False,-170.30999755859375,-56.38999938964844,79.75,7717.8997802734375,20528.5009765625,-154.399995803833,-2515.5999755859375,-4890.4998779296875,-65.59999942779541,254.0,128.0,,-0.011952625920546014,1.09572278705961,1.977716325102102,8,109.0,False,4,10,-946.3200073242188,319.8500061035156,128.9600067138672,-4256.400146484375,21717.2998046875,-1646.7999267578125,-260.79999923706055,3019.1000366210938,5178.4002685546875,0.0,0.5037296429030407,-2.1431378270069024,-2.1511392913150558,99.5238037109375,0.04095970094203949,231,,True,1.0,,
-838.0599975585938,832.8200073242188,17.020000457763672,2927.7999877929688,18188.199462890625,0.7999999821186066,-0.19999999552965164,0.5999999865889549,2.0999999344348907,237.0,255.0,,0.009616843645594522,1.4115065156038793,-4.8110227619344385e-05,4,31.0,False,2,False,-92.97000122070312,149.22000122070312,77.52999877929688,7747.8997802734375,20587.2998046875,-424.90001678466797,-1931.300048828125,-4050.5999755859375,-31.19999885559082,254.0,181.0,,-0.014015638429600623,1.0961370719299375,1.3401632071245042,8,109.0,False,4,10,-960.5,392.19000244140625,123.0199966430664,-4252.0001220703125,21695.10009765625,-1861.6000366210938,-260.79999923706055,3019.1000366210938,5178.4002685546875,0.0,0.4472447964042097,-2.0134696685981357,-2.245193456767599,99.5571517944336,0.03335539996623993,231,,True,1.0,,
-838.0599975585938,832.8200073242188,17.020000457763672,2927.7999877929688,18188.199462890625,0.7999999821186066,-0.19999999552965164,0.5999999865889549,2.0999999344348907,242.0,255.0,,0.009616843645594522,1.4115065156038793,-4.8110227619344385e-05,4,31.0,False,2,False,-92.97000122070312,149.22000122070312,77.52999877929688,7747.8997802734375,20587.2998046875,-424.90001678466797,-1931.300048828125,-4050.5999755859375,-31.19999885559082,254.0,181.0,,-0.014015638429600623,1.0961370719299375,1.3401632071245042,8,109.0,False,4,10,-967.5800170898438,428.3299865722656,119.77999877929688,-4249.800109863281,21684.09912109375,-1968.8999938964844,-260.79999923706055,3019.1000366210938,5178.4002685546875,0.0,0.4232122711402501,-1.9478053942335078,-2.294173836367322,99.59051513671875,0.033361297100782394,231,,True,1.0,,
-814.6400146484375,999.8599853515625,17.020000457763672,2030.2000427246094,18261.8994140625,0.9000000357627869,0.19999999552965164,1.4000000059604645,1353.9999389648438,248.0,242.0,,0.00959456527548403,1.4757070743866312,0.00018508414089437182,4,31.0,False,2,False,-34.77000045776367,303.79998779296875,72.33000183105469,7770.10009765625,20631.39892578125,-910.6999969482422,-767.5,-3104.2001342773438,235.49999237060547,254.0,233.0,,-0.04753238679819768,1.1106713640337535,1.063802955981779,8,109.0,False,4,10,-999.4199829101562,590.760009765625,103.01000213623047,-4239.89990234375,21634.599609375,-2451.0000610351562,-260.79999923706055,3019.1000366210938,5178.4002685546875,0.0,0.35347963974137897,-1.6460697058913665,-2.5264067658581397,99.6319351196289,0.04142770171165466,231,,True,1.0,,
-814.6400146484375,999.8599853515625,17.020000457763672,2030.2000427246094,18261.8994140625,0.9000000357627869,0.19999999552965164,1.4000000059604645,1353.9999389648438,248.0,238.0,,0.00959456527548403,1.4757070743866312,0.00018508414089437182,4,31.0,False,2,False,-34.77000045776367,303.79998779296875,72.33000183105469,7770.10009765625,20631.39892578125,-910.6999969482422,-767.5,-3104.2001342773438,235.49999237060547,254.0,233.0,,-0.04753238679819768,1.1106713640337535,1.063802955981779,8,109.0,False,4,10,-1013.5399780273438,662.8300170898438,94.38999938964844,-4235.4998779296875,21612.60009765625,-2665.0,-260.79999923706055,3019.1000366210938,5178.4002685546875,0.0,0.3440672700561076,-1.509853182056888,-2.633287816645685,99.66544342041016,0.033508699387311935,231,,True,1.0,,
-806.25,1121.719970703125,17.020000457763672,565.2000045776367,18274.69970703125,1.0000000149011612,0.0,-1.0000000149011612,1745.8000183105469,247.0,234.0,,0.009589351092115637,1.5830505823921512,0.0001655713548404901,4,31.0,False,2,False,30.09000015258789,475.9599914550781,62.279998779296875,7793.0999755859375,20680.90087890625,-1447.5999450683594,221.29999160766602,-2461.999969482422,748.3000183105469,254.0,255.0,,-0.12863494248146137,1.1701851338659195,0.8500278148355264,8,109.0,False,4,10,-1026.4599609375,731.1699829101562,96.05999755859375,-3752.2000122070312,20126.700439453125,1521.3999938964844,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,0.25327830453605293,-1.3739219371738853,-2.715095566385617,99.70535278320312,0.03990580141544342,231,,True,1.0,,
-806.25,1121.719970703125,17.020000457763672,565.2000045776367,18274.69970703125,1.0000000149011612,0.0,-1.0000000149011612,1745.8000183105469,222.0,235.0,,0.009589351092115637,1.5830505823921512,0.0001655713548404901,4,31.0,False,2,False,30.09000015258789,475.9599914550781,62.279998779296875,7793.0999755859375,20680.90087890625,-1447.5999450683594,221.29999160766602,-2461.999969482422,748.3000183105469,254.0,255.0,,-0.12863494248146137,1.1701851338659195,0.8500278148355264,8,109.0,False,4,10,-1045.199951171875,831.719970703125,102.72000122070312,-3746.199951171875,20096.099853515625,1194.000015258789,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,0.09821705193606785,-1.171152521550928,-2.84167745713986,99.74651336669922,0.041160698980093,231,,True,1.0,,
-812.52001953125,1272.97998046875,17.020000457763672,-1896.6000366210938,17985.2001953125,1.0000000149011612,0.0,-1.0000000149011612,1900.5999755859375,187.0,255.0,,0.00956973872002695,1.7368952559587478,9.226022118984789e-05,4,31.0,False,2,False,82.11000061035156,613.989990234375,51.029998779296875,7808.499755859375,20721.4990234375,-1873.3000183105469,802.0999908447266,-2152.5,1262.3999786376953,255.0,255.0,,-0.21713575472438063,1.2611630537426508,0.7190238580453502,8,109.0,False,4,10,-1057.6800537109375,898.6599731445312,106.23999786376953,-3742.2000122070312,20075.699462890625,975.9999847412109,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,0.01070973733285617,-1.026893451083786,-2.941650656722425,99.78681945800781,0.040296997874975204,231,,True,1.0,,
-812.52001953125,1272.97998046875,17.020000457763672,-1896.6000366210938,17985.2001953125,1.0000000149011612,0.0,-1.0000000149011612,1900.5999755859375,128.0,255.0,,0.00956973872002695,1.7368952559587478,9.226022118984789e-05,4,31.0,False,2,False,82.11000061035156,613.989990234375,51.029998779296875,7808.499755859375,20721.4990234375,-1873.3000183105469,802.0999908447266,-2152.5,1262.3999786376953,255.0,255.0,,-0.21713575472438063,1.2611630537426508,0.7190238580453502,8,109.0,False,4,10,-1070.1600341796875,965.5399780273438,109.04000091552734,-3738.2000732421875,20055.30029296875,758.3000183105469,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,-0.0610679049401233,-0.8743518779089763,-3.053354158698977,99.82807922363281,0.04126150161027908,231,,True,1.0,,
-840.530029296875,1419.77001953125,17.020000457763672,-4565.299987792969,17240.699462890625,1.0000000149011612,0.0,-0.29999999329447746,1936.0000610351562,128.0,255.0,,0.009583938879303682,1.8971579582394547,2.3785667488603473e-05,4,31.0,False,2,False,141.11000061035156,787.25,37.709999084472656,6322.80029296875,20858.9990234375,-1257.699966430664,-2141.699981689453,-2385.7000732421875,-1306.6000366210938,255.0,255.0,,-0.22041662111975335,1.3121167006329528,0.5301018899091118,8,109.0,False,4,10,-1082.5999755859375,1032.3499755859375,111.12000274658203,-3734.2001342773438,20034.89990234375,540.6999969482422,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,-0.11455129200878059,-0.713923810272053,3.1078730301868616,99.86912536621094,0.04104720056056976,231,,True,1.0,,
-840.530029296875,1419.77001953125,17.020000457763672,-4565.299987792969,17240.699462890625,1.0000000149011612,0.0,-0.29999999329447746,1936.0000610351562,128.0,255.0,,0.009583938879303682,1.8971579582394547,2.3785667488603473e-05,4,31.0,False,2,False,141.11000061035156,787.25,37.709999084472656,6322.80029296875,20858.9990234375,-1257.699966430664,-2141.699981689453,-2385.7000732421875,-1306.6000366210938,255.0,255.0,,-0.22041662111975335,1.3121167006329528,0.5301018899091118,8,109.0,False,4,10,-1101.260009765625,1132.4300537109375,112.87000274658203,-3728.2000732421875,20004.300537109375,214.89999771118164,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,-0.1557853782509402,-0.4623726532755979,2.911545360718253,99.90278625488281,0.03365730121731758,230,,True,1.0,,
-840.530029296875,1419.77001953125,17.020000457763672,-4565.299987792969,17240.699462890625,1.0000000149011612,0.0,-0.29999999329447746,1936.0000610351562,64.0,255.0,,0.009583938879303682,1.8971579582394547,2.3785667488603473e-05,4,31.0,False,2,False,189.92999267578125,961.72998046875,26.239999771118164,5684.5001220703125,20970.50048828125,-1620.0,-3136.7001342773438,-3235.7000732421875,-1499.7000122070312,254.0,255.0,,-0.05565198664268997,1.1882501453136223,0.23022956834061886,8,109.0,False,4,10,-1113.6800537109375,1199.0699462890625,113.12999725341797,-3724.2001342773438,19983.900146484375,-1.899999976158142,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,-0.15541090121727866,-0.2918043646302594,2.7771963064201795,99.93621826171875,0.03343209996819496,230,,True,1.0,,
-890.2999877929688,1557.77001953125,17.020000457763672,-7049.5001220703125,15850.6005859375,1.0000000149011612,-0.3999999910593033,-0.5000000074505806,1937.4000549316406,0.0,255.0,,0.009586980233639394,2.0591042456589808,2.169998292689849e-05,4,31.0,False,2,False,189.92999267578125,961.72998046875,26.239999771118164,5684.5001220703125,20970.50048828125,-1620.0,-3136.7001342773438,-3235.7000732421875,-1499.7000122070312,254.0,255.0,,-0.05565198664268997,1.1882501453136223,0.23022956834061886,8,109.0,False,4,10,-1126.0799560546875,1265.6400146484375,112.66999816894531,-3720.1998901367188,19963.499755859375,-218.29999923706055,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,-0.13260409515580007,-0.1230944144484613,2.6450680630471197,99.97705078125,0.0408346988260746,230,,True,1.0,,
-890.2999877929688,1557.77001953125,17.020000457763672,-7049.5001220703125,15850.6005859375,1.0000000149011612,-0.3999999910593033,-0.5000000074505806,1937.4000549316406,0.0,255.0,,0.009586980233639394,2.0591042456589808,2.169998292689849e-05,4,31.0,False,2,False,242.25999450683594,1134.3800048828125,16.25,6897.19970703125,20460.999755859375,-518.4999847412109,-655.5000305175781,-991.5000152587891,874.8000335693359,255.0,255.0,,0.012480858224227065,1.1890762678301956,-0.011456596220515838,8,109.0,False,4,10,-1144.6800537109375,1365.3699951171875,110.62999725341797,-3714.2001342773438,19932.900390625,-542.5,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,-0.05896198251708448,0.1197187420538481,2.4594717953416967,100.0188980102539,0.041852399706840515,230,,True,1.0,,
-958.719970703125,1681.0,17.020000457763672,-8974.7998046875,13715.799560546875,1.0000000149011612,-1.0000000149011612,-1.2999999523162842,1919.6000671386719,68.0,210.0,,0.009662595482515328,2.22072739400785,1.9001942685307795e-05,4,31.0,False,2,False,242.25999450683594,1134.3800048828125,16.25,6897.19970703125,20460.999755859375,-518.4999847412109,-655.5000305175781,-991.5000152587891,874.8000335693359,255.0,255.0,,0.012480858224227065,1.1890762678301956,-0.011456596220515838,8,109.0,False,4,10,-1150.8599853515625,1398.5799560546875,109.58999633789062,-3712.2000122070312,19922.7001953125,-650.5000305175781,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,-0.024912560440070137,0.196895540892642,2.4023986071608565,100.06043243408203,0.04154279828071594,230,,True,1.0,,
-958.719970703125,1681.0,17.020000457763672,-8974.7998046875,13715.799560546875,1.0000000149011612,-1.0000000149011612,-1.2999999523162842,1919.6000671386719,243.0,169.0,,0.009662595482515328,2.22072739400785,1.9001942685307795e-05,4,31.0,False,2,False,242.25999450683594,1134.3800048828125,16.25,6897.19970703125,20460.999755859375,-518.4999847412109,-655.5000305175781,-991.5000152587891,874.8000335693359,255.0,255.0,,0.012480858224227065,1.1890762678301956,-0.011456596220515838,8,109.0,False,4,10,-1163.219970703125,1464.949951171875,106.97000122070312,-3708.2000732421875,19902.2998046875,-866.2000274658203,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,0.055571416690392096,0.34500482312806746,2.2968261640432153,100.09378814697266,0.03335380181670189,230,,True,1.0,,
-1033.6199951171875,1777.1400146484375,17.020000457763672,-8865.800170898438,9787.899780273438,1.0999999940395355,-1.1999999731779099,-0.9000000357627869,1824.1999816894531,245.0,161.0,,0.009850592133130765,2.3741467876635314,-2.667643303933777e-05,4,31.0,False,2,False,299.04998779296875,1304.93994140625,16.520000457763672,6304.7998046875,20606.4990234375,79.49999809265137,42.60000228881836,104.70000267028809,1640.2999877929688,255.0,255.0,,0.010105297845205698,1.3037281062992314,-0.00649213731558443,8,109.0,False,4,10,-1191.0,1614.030029296875,98.44000244140625,-3699.2001342773438,19856.400146484375,-1350.8999633789062,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,0.2851763116596367,0.6509606014785164,2.104427662109388,100.1349105834961,0.04111739993095398,230,,True,1.0,,
-1033.6199951171875,1777.1400146484375,17.020000457763672,-8865.800170898438,9787.899780273438,1.0999999940395355,-1.1999999731779099,-0.9000000357627869,1824.1999816894531,255.0,154.0,,0.009850592133130765,2.3741467876635314,-2.667643303933777e-05,4,31.0,False,2,False,299.04998779296875,1304.93994140625,16.520000457763672,6304.7998046875,20606.4990234375,79.49999809265137,42.60000228881836,104.70000267028809,1640.2999877929688,255.0,255.0,,0.010105297845205698,1.3037281062992314,-0.00649213731558443,8,109.0,False,4,10,-1203.3199462890625,1680.1700439453125,93.4800033569336,-3695.1998901367188,19835.999755859375,-1566.0000610351562,-3701.199951171875,1478.0000305175781,4485.10009765625,0.0,0.40318606193341877,0.7788547202761364,2.0398707742503848,100.1758041381836,0.0408903993666172,230,,True,1.0,,
-1111.8800048828125,1849.2099609375,17.020000457763672,-8697.80029296875,6893.699951171875,0.9000000357627869,3.400000035762787,1.5999999642372131,1360.0,255.0,128.0,,0.009821699096554871,2.5279500351505946,-6.15132735379754e-05,4,31.0,False,2,False,343.739990234375,1496.2900390625,16.920000076293945,3496.6000366210938,21057.80029296875,20.899999141693115,4.399999976158142,25.299999713897705,1883.699951171875,254.0,255.0,,0.009605957091798293,1.468363135107498,-0.0012792874843878625,8,109.0,False,4,10,-1214.949951171875,1744.0400390625,94.41999816894531,-3420.10009765625,18931.099853515625,862.6000213623047,-4818.699951171875,577.7999877929688,3527.7999877929688,0.0,0.5420761941710822,0.8663999837044868,1.9397420614592424,100.21697998046875,0.041171301156282425,230,,True,1.0,,
-1126.6400146484375,1860.469970703125,17.020000457763672,-8906.500244140625,6710.7000732421875,0.7999999821186066,3.1999999284744263,1.5999999642372131,1203.7999725341797,251.0,44.0,,0.009760190935017028,2.5486066184067506,-8.791099613776219e-05,4,31.0,False,2,False,343.739990234375,1496.2900390625,16.920000076293945,3496.6000366210938,21057.80029296875,20.899999141693115,4.399999976158142,25.299999713897705,1883.699951171875,254.0,255.0,,0.009605957091798293,1.468363135107498,-0.0012792874843878625,8,109.0,False,4,10,-1259.6800537109375,1799.2099609375,114.94999694824219,-12829.89990234375,5981.400146484375,5915.999755859375,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,0.7714785202848924,0.8585170591468454,1.7409089428959783,100.25757598876953,0.04059340059757233,230,,True,1.0,,
-1185.0899658203125,1909.719970703125,17.299999237060547,-9153.800048828125,7041.9000244140625,161.00000381469727,290.9000015258789,24.30000066757202,1.5000000596046448,252.0,0.0,,0.03000788943897429,2.5111028368436443,0.06183029959107075,4,31.0,False,2,False,358.3900146484375,1672.1300048828125,17.0,289.50000762939453,21060.2001953125,4.300000071525574,-0.29999999329447746,5.400000214576721,1962.7999877929688,255.0,255.0,,0.009563816282979675,1.6294610802635012,-0.00026131461520545023,8,109.0,False,4,10,-1302.4200439453125,1819.1300048828125,134.1999969482422,-12816.700439453125,5975.0,5693.2000732421875,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,0.9224798263202371,0.7765384750917292,1.5596968818026393,100.29800415039062,0.04042059928178787,230,,True,1.0,,
-1185.0899658203125,1909.719970703125,17.299999237060547,-9153.800048828125,7041.9000244140625,161.00000381469727,290.9000015258789,24.30000066757202,1.5000000596046448,255.0,0.0,,0.03000788943897429,2.5111028368436443,0.06183029959107075,4,31.0,False,2,False,358.3900146484375,1672.1300048828125,17.0,289.50000762939453,21060.2001953125,4.300000071525574,-0.29999999329447746,5.400000214576721,1962.7999877929688,255.0,255.0,,0.009563816282979675,1.6294610802635012,-0.00026131461520545023,8,109.0,False,4,10,-1323.780029296875,1829.0899658203125,143.5500030517578,-12810.10009765625,5971.7999267578125,5581.9000244140625,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,0.9931942613779774,0.7105466086379391,1.445980376414138,100.33203887939453,0.03403159976005554,230,,True,1.0,,
-1263.3699951171875,1968.1400146484375,17.18000030517578,-9422.80029296875,7174.000244140625,-73.69999885559082,470.99998474121094,-199.50000762939453,-724.1000366210938,255.0,0.0,,0.014290880449706162,2.4992316884431833,0.01627701168638788,4,31.0,False,2,False,345.489990234375,1845.510009765625,17.0,-3052.0999145507812,20514.49951171875,3.4999999403953552,-0.3999999910593033,0.9000000357627869,1994.2999267578125,255.0,255.0,,0.009572046509343438,1.794687342608166,-5.254369768639322e-05,8,109.0,False,4,10,-1409.0799560546875,1868.8599853515625,179.10000610351562,-12783.699951171875,5959.000244140625,5137.2998046875,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,1.194066902529615,0.15017793028646673,0.7023006340026142,100.37195587158203,0.03991980105638504,230,,True,1.0,,
-1263.3699951171875,1968.1400146484375,17.18000030517578,-9422.80029296875,7174.000244140625,-73.69999885559082,470.99998474121094,-199.50000762939453,-724.1000366210938,255.0,68.0,,0.014290880449706162,2.4992316884431833,0.01627701168638788,4,27.57104540896672,True,2,False,345.489990234375,1845.510009765625,17.0,-3052.0999145507812,20514.49951171875,3.4999999403953552,-0.3999999910593033,0.9000000357627869,1994.2999267578125,255.0,255.0,,0.009572046509343438,1.794687342608166,-5.254369768639322e-05,8,109.0,False,4,10,-1451.6600341796875,1888.699951171875,195.75999450683594,-12770.50048828125,5952.60009765625,4915.299987792969,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,1.1960663282215847,-0.28997519899393476,0.17235575434173542,100.41181945800781,0.03986159712076187,230,,True,1.0,,
-1263.3699951171875,1968.1400146484375,17.18000030517578,-9422.80029296875,7174.000244140625,-73.69999885559082,470.99998474121094,-199.50000762939453,-724.1000366210938,255.0,128.0,,0.014290880449706162,2.4992316884431833,0.01627701168638788,4,24.50627968388219,True,2,False,305.0899963378906,2011.7900390625,17.0,-6290.3997802734375,19412.2998046875,3.4999999403953552,-0.29999999329447746,0.0,2006.4999389648438,254.0,255.0,,0.009559568029691235,1.961503283994973,-6.054879554624261e-06,8,109.0,False,4,10,-1494.199951171875,1908.5400390625,211.67999267578125,-12757.2998046875,5946.199951171875,4693.599853515625,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,1.1213458964832108,-0.6472992125343083,-0.275434382010821,100.44745635986328,0.035627901554107666,230,,True,1.0,,
-1339.5699462890625,2032.260009765625,16.899999618530273,-8819.7998046875,8199.000244140625,1.0999999940395355,45.19999980926514,-18.300000429153442,-1946.0000610351562,255.0,128.0,,0.0096928706114031,2.3721222281615155,-0.0022660087837967644,4,21.08369029209178,True,2,False,305.0899963378906,2011.7900390625,17.0,-6290.3997802734375,19412.2998046875,3.4999999403953552,-0.29999999329447746,0.0,2006.4999389648438,254.0,255.0,,0.009559568029691235,1.961503283994973,-6.054879554624261e-06,8,109.0,False,4,10,-1515.4599609375,1918.43994140625,219.3699951171875,-12750.699462890625,5943.2000732421875,4582.799987792969,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,1.0645210036776385,-0.7707144768479893,-0.4447995934136892,100.48724365234375,0.03978760167956352,230,,True,1.0,,
-1339.5699462890625,2032.260009765625,16.899999618530273,-8819.7998046875,8199.000244140625,1.0999999940395355,45.19999980926514,-18.300000429153442,-1946.0000610351562,255.0,128.0,,0.0096928706114031,2.3721222281615155,-0.0022660087837967644,4,18.101342088432723,True,2,False,305.0899963378906,2011.7900390625,17.0,-6290.3997802734375,19412.2998046875,3.4999999403953552,-0.29999999329447746,0.0,2006.4999389648438,254.0,255.0,,0.009559568029691235,1.961503283994973,-6.054879554624261e-06,8,109.0,False,4,10,-1557.9300537109375,1938.239990234375,234.17999267578125,-12737.5,5937.19970703125,4361.400146484375,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,0.9294054127859939,-0.9310292246677908,-0.6994223565102682,100.52191925048828,0.034669797867536545,230,,True,1.0,,
-1409.489990234375,2107.260009765625,16.989999771118164,-8218.499755859375,9712.100219726562,6.3999998569488525,-15.800000429153442,17.59999990463257,-1262.5,255.0,128.0,,0.009539874992270528,2.2188664627496015,-0.0011821231713153464,4,15.141531170055432,True,2,False,238.75,2166.489990234375,17.0,-9280.399780273438,17795.899658203125,3.4999999403953552,0.0,0.0,2010.5999755859375,255.0,255.0,,0.00959007195159566,2.128947453667825,1.792058407810216e-05,8,109.0,False,4,10,-1600.3599853515625,1958.02001953125,248.25999450683594,-12724.300537109375,5931.199951171875,4140.199890136719,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,0.778874522604614,-1.0157121325344305,-0.8830920461059345,100.55632781982422,0.03440780192613602,230,,True,1.0,,
-1409.489990234375,2107.260009765625,16.989999771118164,-8218.499755859375,9712.100219726562,6.3999998569488525,-15.800000429153442,17.59999990463257,-1262.5,255.0,128.0,,0.009539874992270528,2.2188664627496015,-0.0011821231713153464,4,12.204791415122248,True,2,False,238.75,2166.489990234375,17.0,-9280.399780273438,17795.899658203125,3.4999999403953552,0.0,0.0,2010.5999755859375,255.0,255.0,,0.00959007195159566,2.128947453667825,1.792058407810216e-05,8,109.0,False,4,10,-1663.9300537109375,1987.6600341796875,267.989990234375,-12704.49951171875,5922.19970703125,3808.900146484375,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,0.5414032641764948,-1.063457578446733,-1.092488254755295,100.59046936035156,0.03413959965109825,230,,True,1.0,,
-1409.489990234375,2107.260009765625,16.989999771118164,-8218.499755859375,9712.100219726562,6.3999998569488525,-15.800000429153442,17.59999990463257,-1262.5,255.0,128.0,,0.009539874992270528,2.2188664627496015,-0.0011821231713153464,4,9.255896799025997,True,2,False,138.88999938964844,2318.52001953125,17.0,-12165.50048828125,15500.799560546875,3.4999999403953552,-0.19999999552965164,0.0,2010.5999755859375,254.0,255.0,,0.009559099752281763,2.3132923172016366,-1.1996794885285948e-05,8,109.0,False,4,10,-1716.8199462890625,2012.31005859375,283.1700134277344,-12688.00048828125,5914.69970703125,3533.2000732421875,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,0.3410325635853588,-1.058897153188784,-1.2402135722462468,100.62474822998047,0.03428089991211891,230,,True,1.0,,
-1483.699951171875,2204.169921875,16.989999771118164,-8042.7001953125,11225.400390625,2.3000000417232513,-2.0000000298023224,3.1999999284744263,-249.0999984741211,255.0,128.0,,0.009591809801220472,2.166421737327949,-4.865179930623483e-05,4,6.238658087227934,True,2,False,138.88999938964844,2318.52001953125,17.0,-12165.50048828125,15500.799560546875,3.4999999403953552,-0.19999999552965164,0.0,2010.5999755859375,254.0,255.0,,0.009559099752281763,2.3132923172016366,-1.1996794885285948e-05,8,105.98276128820194,True,4,10,-1780.2099609375,2041.8599853515625,299.8699951171875,-12668.199462890625,5905.7000732421875,3202.7999877929688,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,0.10446194825225646,-1.014969211719414,-1.4103153888247484,100.6598129272461,0.03507540002465248,230,,True,1.0,,
-1483.699951171875,2204.169921875,16.989999771118164,-8042.7001953125,11225.400390625,2.3000000417232513,-2.0000000298023224,3.1999999284744263,-249.0999984741211,255.0,108.0,,0.009591809801220472,2.166421737327949,-4.865179930623483e-05,4,3.27949256538063,True,2,False,26.1299991607666,2437.5400390625,17.0,-14722.2998046875,13349.200439453125,1.4000000059604645,-0.29999999329447746,0.0,2008.3000183105469,255.0,255.0,,0.009577546494831253,2.480741881364428,-2.8492115578897084e-05,8,103.02359576635463,True,4,10,-1822.4100341796875,2061.5400390625,310.0899963378906,-12655.0,5899.69970703125,2982.7999877929688,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,-0.04763746793532538,-0.9639977053810546,-1.5284789462105992,100.69420623779297,0.034400299191474915,230,,True,1.0,,
-1551.300048828125,2302.280029296875,16.989999771118164,-8203.900146484375,12164.000244140625,2.199999988079071,0.0,0.0,-61.500000953674316,255.0,110.0,,0.009590539371844831,2.156063482085777,3.686325506444531e-05,4,0.3280432813911034,True,2,False,26.1299991607666,2437.5400390625,17.0,-14722.2998046875,13349.200439453125,1.4000000059604645,-0.29999999329447746,0.0,2008.3000183105469,255.0,255.0,,0.009577546494831253,2.480741881364428,-2.8492115578897084e-05,8,100.0721464823651,True,4,10,-1864.56005859375,2081.18994140625,319.57000732421875,-12641.8994140625,5893.699951171875,2763.0999755859375,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,-0.19233531593790837,-0.89427140737565,-1.6564340998579064,100.72852325439453,0.03431059792637825,230,,True,1.0,,
-1551.300048828125,2302.280029296875,16.989999771118164,-8203.900146484375,12164.000244140625,2.199999988079071,0.0,0.0,-61.500000953674316,255.0,128.0,,0.009590539371844831,2.156063482085777,3.686325506444531e-05,4,0.0,False,2,False,26.1299991607666,2437.5400390625,17.0,-14722.2998046875,13349.200439453125,1.4000000059604645,-0.29999999329447746,0.0,2008.3000183105469,255.0,255.0,,0.009577546494831253,2.480741881364428,-2.8492115578897084e-05,8,97.11946665087054,True,4,10,-1906.6700439453125,2100.830078125,328.3299865722656,-12629.100341796875,5887.7001953125,2543.5000610351562,-5757.0001220703125,461.3999938964844,1625.7000732421875,1.0,-0.32639465044095595,-0.8030929445895997,-1.7994865113724998,100.7628402709961,0.034324903041124344,230,,True,1.0,,
