I007I,I007I.1,I007I.2,I007I.3,I007I.4,I007I.5,I007I.6,I007I.7,I007I.8,I007I.9,I007I.10,I007I.11,I007I.12,I007I.13,I007I.14,I007I.15,I007I.16,I007I.17,I007I.18,I007I.19,ChvySilvrado,ChvySilvrado.1,ChvySilvrado.2,ChvySilvrado.3,ChvySilvrado.4,ChvySilvrado.5,ChvySilvrado.6,ChvySilvrado.7,ChvySilvrado.8,ChvySilvrado.9,ChvySilvrado.10,ChvySilvrado.11,ChvySilvrado.12,ChvySilvrado.13,ChvySilvrado.14,ChvySilvrado.15,ChvySilvrado.16,ChvySilvrado.17,ChvySilvrado.18,ChvySilvrado.19,ball,ball.1,ball.2,ball.3,ball.4,ball.5,ball.6,ball.7,ball.8,ball.9,ball.10,ball.11,ball.12,game,game.1,game.2,game.3,game.4,game.5,I007I.20,ChvySilvrado.20
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,boost,boost_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,double_jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-1936.1199951171875,-4363.0498046875,104.73999786376953,14866.800537109375,1298.5000610351562,-154.7000026702881,2416.1000061035156,4687.60009765625,1561.6000366210938,128.0,128.0,,-0.5885141145963221,-3.0747852534866085,2.5842364703655303,14,False,38.0,False,11,-2408.820068359375,-3604.52001953125,17.010000228881836,11816.400146484375,1109.5999908447266,-0.09999999776482582,-2.0999999344348907,-0.29999999329447746,317.2999954223633,255.0,128.0,False,0.009578159368369683,0.10568625497065147,4.1922377570435035e-06,199.36809462629338,True,14,4,10,-1937.1500244140625,-4450.52001953125,370.1700134277344,11760.6005859375,423.10001373291016,1333.3999633789062,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.5795139497405453,-2.783537677159457,-3.0258481745371353,59.89562225341797,0.04173170030117035,260,,True,0.0,,
-1936.1199951171875,-4363.0498046875,104.73999786376953,14866.800537109375,1298.5000610351562,-154.7000026702881,2416.1000061035156,4687.60009765625,1561.6000366210938,128.0,128.0,,-0.5885141145963221,-3.0747852534866085,2.5842364703655303,14,False,38.0,False,12,-2305.389892578125,-3593.7099609375,17.010000228881836,12885.2001953125,1439.6000671386719,-0.09999999776482582,0.19999999552965164,-0.19999999552965164,65.0,255.0,128.0,False,0.00958494304920693,0.11774628829808718,-5.653245739910886e-05,195.83781502323765,True,14,4,10,-1897.969970703125,-4449.1201171875,374.1600036621094,11748.599853515625,422.7000045776367,1115.4000091552734,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.5408918391771832,-2.664123282111602,-3.000601929024873,59.93666076660156,0.04103950038552284,260,,True,0.0,,
-1812.219970703125,-4352.25,103.44000244140625,14866.800537109375,1298.5000610351562,-154.7000026702881,2417.899932861328,4686.000061035156,1563.2000732421875,128.0,128.0,,-0.9824537414903018,-2.444005675222307,1.9639672021871046,14,False,38.0,False,12,-2305.389892578125,-3593.7099609375,17.010000228881836,12885.2001953125,1439.6000671386719,-0.09999999776482582,0.19999999552965164,-0.19999999552965164,65.0,255.0,128.0,False,0.00958494304920693,0.11774628829808718,-5.653245739910886e-05,192.28995269088335,True,14,4,10,-1858.8299560546875,-4447.72021484375,377.4200134277344,11736.600341796875,422.2999954223633,897.5,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.5050776281206335,-2.5461755861752837,-2.970810659839871,59.977901458740234,0.04124389961361885,260,,True,0.0,,
-1812.219970703125,-4352.25,103.44000244140625,14866.800537109375,1298.5000610351562,-154.7000026702881,2417.899932861328,4686.000061035156,1563.2000732421875,128.0,128.0,,-0.9824537414903018,-2.444005675222307,1.9639672021871046,14,False,38.0,False,12,-2216.469970703125,-3583.419921875,17.010000228881836,13684.000244140625,1611.9999694824219,-0.09999999776482582,0.29999999329447746,0.0,9.200000166893005,255.0,126.0,False,0.009585001106014731,0.12001618706328913,-4.56539227787915e-05,188.75021934252914,True,14,4,10,-1819.72998046875,-4446.31982421875,379.9599914550781,11724.599609375,421.89998626708984,679.8999786376953,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.47254076334872114,-2.4292057538190863,-2.9370431295975523,60.01905059814453,0.04114940017461777,260,,True,0.0,,
-1713.0999755859375,-4343.60986328125,102.2699966430664,14866.800537109375,1298.5000610351562,-262.90000915527344,2299.2999267578125,4441.099853515625,1525.5999755859375,128.0,128.0,,-0.9811647344501148,-1.6448262860347689,1.1726181656743335,14,False,38.0,False,12,-2216.469970703125,-3583.419921875,17.010000228881836,13684.000244140625,1611.9999694824219,-0.09999999776482582,0.29999999329447746,0.0,9.200000166893005,255.0,126.0,False,0.009585001106014731,0.12001618706328913,-4.56539227787915e-05,185.24215048102923,True,14,4,10,-1741.6500244140625,-4443.52001953125,382.8599853515625,11700.6005859375,421.1000061035156,245.20000457763672,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.4189074425680438,-2.1968256303124525,-2.8595703095840217,60.05983352661133,0.04078130051493645,259,,True,0.0,,
-1713.0999755859375,-4343.60986328125,102.2699966430664,14866.800537109375,1298.5000610351562,-262.90000915527344,2299.2999267578125,4441.099853515625,1525.5999755859375,128.0,128.0,,-0.9811647344501148,-1.6448262860347689,1.1726181656743335,14,False,38.0,False,12,-2098.280029296875,-3573.0400390625,17.010000228881836,14560.10009765625,800.9999847412109,0.0,-0.9000000357627869,0.0,-1537.4000549316406,255.0,50.0,False,0.009573277033541126,0.0441378020218871,-0.0002689517163406571,181.84714842611743,True,14,4,10,-1692.9300537109375,-4441.77001953125,383.20001220703125,11685.6005859375,420.60001373291016,-25.899999141693115,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.394142020042272,-2.051998289612907,-2.805916596541182,60.09930419921875,0.03946689888834953,259,,True,0.0,,
-1576.81005859375,-4331.72998046875,96.9000015258789,14866.800537109375,1298.5000610351562,-858.0000305175781,1780.2000427246094,3299.5001220703125,1293.9999389648438,170.0,128.0,,-0.7349665815478936,-1.148412495343656,0.6963169269593293,14,False,38.0,False,12,-2098.280029296875,-3573.0400390625,17.010000228881836,14560.10009765625,800.9999847412109,0.0,-0.9000000357627869,0.0,-1537.4000549316406,255.0,50.0,False,0.009573277033541126,0.0441378020218871,-0.0002689517163406571,178.3095054062464,True,14,4,10,-1654.0,-4440.3701171875,382.6600036621094,11673.599853515625,420.2000045776367,-242.29999542236328,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.37962328235424464,-1.936152167301183,-2.7609179706889866,60.14042663574219,0.0411251001060009,259,,True,0.0,,
-1477.68994140625,-4323.08984375,89.54000091552734,14866.800537109375,1298.5000610351562,-1290.8000183105469,1498.0000305175781,2658.9999389648438,1116.2999725341797,240.0,128.0,,-0.5457152990862973,-0.9797943724822035,0.5488528000363974,14,False,38.0,False,12,-1934.780029296875,-3575.090087890625,17.010000228881836,15531.800537109375,-976.2999725341797,-0.3999999910593033,4.900000095367432,0.0,-715.8999633789062,255.0,128.0,False,0.009583972962291059,-0.10803059196066642,9.232024906625949e-05,174.7720687594465,True,14,4,10,-1595.6800537109375,-4438.27001953125,380.5,11655.6005859375,419.59999084472656,-566.5000152587891,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.36709458213435336,-1.7623089731150303,-2.69116794564793,60.18154525756836,0.04112270101904869,259,,True,0.0,,
-1477.68994140625,-4323.08984375,89.54000091552734,14866.800537109375,1298.5000610351562,-1290.8000183105469,1498.0000305175781,2658.9999389648438,1116.2999725341797,255.0,128.0,,-0.5457152990862973,-0.9797943724822035,0.5488528000363974,14,False,38.0,False,12,-1934.780029296875,-3575.090087890625,17.010000228881836,15531.800537109375,-976.2999725341797,-0.3999999910593033,4.900000095367432,0.0,-715.8999633789062,255.0,128.0,False,0.009583972962291059,-0.10803059196066642,9.232024906625949e-05,171.20270965945338,True,14,4,10,-1556.8499755859375,-4436.8701171875,378.1600036621094,11643.599853515625,419.1999816894531,-782.3999786376953,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.3650830767815821,-1.6463860482590382,-2.643943486439746,60.22304153442383,0.04149379953742027,259,,True,0.0,,
-1353.780029296875,-4312.31005859375,76.31999969482422,14876.600341796875,1285.8999633789062,-1825.2999877929688,1213.499984741211,2035.2000427246094,906.5000152587891,255.0,128.0,,-0.3406788221831674,-0.8557197044663861,0.455258463078036,14,False,38.0,False,12,-1829.1500244140625,-3585.010009765625,17.010000228881836,16071.800537109375,-1913.0999755859375,-0.29999999329447746,-3.400000035762787,0.3999999910593033,-569.7999954223633,255.0,87.0,False,0.009598470024420927,-0.13873190288232254,0.0001497053853766131,167.73545812278667,True,14,4,10,-1498.6800537109375,-4434.77001953125,373.29998779296875,11625.6005859375,418.6000061035156,-1105.8000183105469,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.37165193423482557,-1.4725050007106588,-2.5733910242489664,60.26334762573242,0.04030679911375046,259,,True,0.0,,
-1353.780029296875,-4312.31005859375,76.31999969482422,14876.600341796875,1285.8999633789062,-1825.2999877929688,1213.499984741211,2035.2000427246094,906.5000152587891,255.0,48.0,,-0.3406788221831674,-0.8557197044663861,0.455258463078036,14,False,38.0,False,12,-1829.1500244140625,-3585.010009765625,17.010000228881836,16071.800537109375,-1913.0999755859375,-0.29999999329447746,-3.400000035762787,0.3999999910593033,-569.7999954223633,255.0,87.0,False,0.009598470024420927,-0.13873190288232254,0.0001497053853766131,164.22843009938478,True,14,4,10,-1459.949951171875,-4433.3701171875,369.1600036621094,11613.599853515625,418.1999969482422,-1321.0000610351562,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.3823199212440449,-1.3566414538153642,-2.5273145674780637,60.30411148071289,0.04076920077204704,259,,True,0.0,,
-1229.6500244140625,-4301.759765625,58.70000076293945,14911.99951171875,1247.3999786376953,-2352.5999450683594,982.7999877929688,1563.3000183105469,723.0000305175781,255.0,4.0,,-0.17421081869206376,-0.7766128227194321,0.4084458344370636,14,False,38.0,False,12,-1693.010009765625,-3608.389892578125,17.010000228881836,16518.00048828125,-3594.89990234375,0.0,-0.7999999821186066,0.0,-1648.9999389648438,255.0,0.0,False,0.009594999138313146,-0.2472244853866636,-0.0001755510380594764,160.6899958759226,True,14,4,10,-1401.9300537109375,-4431.27001953125,361.6099853515625,11595.6005859375,417.59998321533203,-1643.6000061035156,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.4074253794406409,-1.1828692177631697,-2.461004696732871,60.34524917602539,0.0411342978477478,259,,True,0.0,,
-1229.6500244140625,-4301.759765625,58.70000076293945,14911.99951171875,1247.3999786376953,-2352.5999450683594,982.7999877929688,1563.3000183105469,723.0000305175781,255.0,4.0,,-0.17421081869206376,-0.7766128227194321,0.4084458344370636,14,False,38.0,False,12,-1693.010009765625,-3608.389892578125,17.010000228881836,16518.00048828125,-3594.89990234375,0.0,-0.7999999821186066,0.0,-1648.9999389648438,255.0,0.0,False,0.009594999138313146,-0.2472244853866636,-0.0001755510380594764,157.22828404621413,True,14,4,10,-1382.6099853515625,-4430.56982421875,358.739990234375,11589.599609375,417.40001678466797,-1751.0000610351562,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.4181066180961959,-1.1249292013234837,-2.439894866048389,60.385494232177734,0.04024240002036095,259,,True,0.0,,
-1130.1199951171875,-4293.56005859375,41.41999816894531,14943.699951171875,1216.8000030517578,-2780.10009765625,923.8999938964844,1304.6000671386719,184.79999542236328,255.0,4.0,,-0.06235407339263724,-0.7429616816912809,0.38944833937335777,14,False,38.0,False,12,-1554.8499755859375,-3648.47998046875,17.010000228881836,16547.60009765625,-5895.999755859375,0.0,1.0000000149011612,-0.29999999329447746,-1868.800048828125,255.0,0.0,False,0.009606645442807595,-0.39698395107808204,-8.882646909883358e-05,153.7832345988161,True,14,4,10,-1344.0,-4429.169921875,352.4599914550781,11577.60009765625,417.00000762939453,-1965.7000732421875,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.4427376380882737,-1.0089038030235011,-2.3995821723145347,60.42554473876953,0.04004869982600212,259,,True,0.0,,
-1105.5,-4291.8798828125,36.47999954223633,14711.400146484375,933.6000061035156,-3029.7000122070312,659.8999786376953,1267.5,777.2000122070312,255.0,4.0,,-0.038961626111425,-0.7327098138752377,0.3846850845521264,14,False,38.0,False,12,-1527.3399658203125,-3658.949951171875,17.010000228881836,16486.800537109375,-6413.599853515625,0.0,0.7999999821186066,-0.3999999910593033,-1885.5999755859375,255.0,0.0,False,0.009609133935527477,-0.42833517765477763,-6.382961813290217e-05,150.28550554090933,True,14,4,10,-1286.1600341796875,-4427.06982421875,341.69000244140625,11559.599609375,416.3999938964844,-2287.2999572753906,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.48723187607163215,-0.8341900651551637,-2.3447955090784283,60.46620559692383,0.040661100298166275,259,,True,0.0,,
-1014.3499755859375,-4293.10009765625,18.520000457763672,12545.400390625,-1440.8999633789062,-1661.9000244140625,-4204.599914550781,3476.6000366210938,210.6999969482422,255.0,4.0,,0.024785392683795225,-0.6815342279979759,0.17073220644436468,14,False,38.0,False,12,-1418.8399658203125,-3709.530029296875,17.010000228881836,16129.200439453125,-8417.2998046875,-0.09999999776482582,3.8999998569488525,-2.0999999344348907,-1408.3999633789062,255.0,128.0,False,0.009591264331882333,-0.5488151136594344,6.947879601058899e-06,146.82717419183385,True,14,4,10,-1228.4100341796875,-4424.97021484375,329.32000732421875,11541.600341796875,415.8000183105469,-2608.2998657226562,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.5395851342374438,-0.6577080840557794,-2.298362695011881,60.50640869140625,0.04020310193300247,259,,True,0.0,,
-1014.3499755859375,-4293.10009765625,18.520000457763672,12545.400390625,-1440.8999633789062,-1661.9000244140625,-4204.599914550781,3476.6000366210938,210.6999969482422,255.0,4.0,,0.024785392683795225,-0.6815342279979759,0.17073220644436468,14,False,38.0,False,12,-1418.8399658203125,-3709.530029296875,17.010000228881836,16129.200439453125,-8417.2998046875,-0.09999999776482582,3.8999998569488525,-2.0999999344348907,-1408.3999633789062,255.0,128.0,False,0.009591264331882333,-0.5488151136594344,6.947879601058899e-06,143.28719152942782,True,14,4,10,-1170.75,-4422.8701171875,315.3399963378906,11523.599853515625,415.2000045776367,-2928.900146484375,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.5982794700646716,-0.47795096860613656,-2.262110327338573,60.54756164550781,0.04115229845046997,259,,True,0.0,,
-927.8499755859375,-4326.22021484375,15.569999694824219,8830.2001953125,-5756.5997314453125,202.60000228881836,-106.89999580383301,20.299999713897705,-1630.5999755859375,128.0,4.0,,0.012411002233295424,-0.7620581494938751,-0.0004562991924788058,15,False,38.0,False,12,-1285.56005859375,-3788.469970703125,17.010000228881836,15953.599853515625,-10199.7998046875,-0.3999999910593033,0.3999999910593033,-0.29999999329447746,-213.09999465942383,255.0,140.0,False,0.00959838838908274,-0.604728224375335,0.0002441184999398006,139.74516981135133,True,14,4,10,-1132.3599853515625,-4421.47021484375,305.1300048828125,11511.600341796875,414.7999954223633,-3142.39990234375,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.64005605100964,-0.3552772896284424,-2.2446143727565944,60.58873748779297,0.041176002472639084,259,,True,0.0,,
-927.8499755859375,-4326.22021484375,15.569999694824219,8830.2001953125,-5756.5997314453125,202.60000228881836,-106.89999580383301,20.299999713897705,-1630.5999755859375,128.0,4.0,,0.012411002233295424,-0.7620581494938751,-0.0004562991924788058,15,False,38.0,False,12,-1245.5,-3814.56005859375,24.5,16057.7001953125,-10541.400146484375,3034.2999267578125,1.899999976158142,-1.4000000059604645,1.8000000715255737,255.0,140.0,False,0.009594051148964096,-0.6060505064076057,0.0002957028080120106,136.16679566906345,True,15,4,10,-1103.5899658203125,-4420.419921875,297.010009765625,11502.60009765625,414.50000762939453,-3302.3001098632812,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.6723712009563362,-0.2612242670791007,-2.235489094064895,60.630332946777344,0.0415985994040966,259,,True,0.0,,
-881.6799926757812,-4365.7001953125,18.950000762939453,7335.4998779296875,-7427.1002197265625,3084.2001342773438,-12.400000095367432,-19.600000381469727,-2128.6000061035156,128.0,4.0,,0.010519292808048912,-0.8761225146525107,-0.0012874635347080716,15,False,38.0,False,12,-1245.5,-3814.56005859375,24.5,16057.7001953125,-10541.400146484375,3034.2999267578125,1.899999976158142,-1.4000000059604645,1.8000000715255737,255.0,140.0,False,0.009594051148964096,-0.6060505064076057,0.0002957028080120106,132.5372990074978,True,15,4,10,-1026.989990234375,-4417.64990234375,273.3900146484375,11478.599853515625,413.69998931884766,-3728.2000732421875,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.7603831996489012,0.0013543405185511808,-2.230617796319653,60.67252731323242,0.04219289869070053,259,,True,0.0,,
-826.0,-4431.8701171875,46.7400016784668,6520.0,-8030.3997802734375,3596.7001342773438,-167.80000686645508,-105.79999923706055,-2572.0999145507812,128.0,4.0,,0.00499608465603939,-1.069839657906866,-0.0006590337547547122,16,False,38.0,False,12,-1109.1300048828125,-3905.60009765625,52.06999969482422,16685.2001953125,-11165.0,3590.8999633789062,-1.1999999731779099,0.7999999821186066,-334.59999084472656,254.0,10.0,False,0.009585920594512838,-0.6130627374157137,0.00041206955462426013,128.8426150532179,True,15,4,10,-988.75,-4416.2900390625,260.5199890136719,11466.600341796875,413.3000183105469,-3940.8999633789062,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.8039570482108941,0.14114717217361566,-2.2404832531362473,60.71548080444336,0.04295070096850395,259,,True,0.0,,
-826.0,-4431.8701171875,46.7400016784668,6520.0,-8030.3997802734375,3596.7001342773438,-167.80000686645508,-105.79999923706055,-2572.0999145507812,128.0,6.0,,0.00499608465603939,-1.069839657906866,-0.0006590337547547122,16,False,38.0,False,12,-1109.1300048828125,-3905.60009765625,52.06999969482422,16685.2001953125,-11165.0,3590.8999633789062,-1.1999999731779099,0.7999999821186066,-334.59999084472656,254.0,10.0,False,0.009585920594512838,-0.6130627374157137,0.00041206955462426013,125.10210762485383,True,16,4,10,-931.469970703125,-4414.25,239.8800048828125,11449.000244140625,412.7000045776367,-4259.5001220703125,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.8663116438600429,0.3648924241589617,-2.273441840231458,60.75896453857422,0.04348339885473251,259,,True,0.0,,
-826.0,-4431.8701171875,46.7400016784668,6520.0,-8030.3997802734375,3596.7001342773438,-167.80000686645508,-105.79999923706055,-2572.0999145507812,128.0,13.0,,0.00499608465603939,-1.069839657906866,-0.0006590337547547122,16,False,38.0,False,13,-937.5999755859375,-4020.659912109375,89.45999908447266,17535.699462890625,-11803.00048828125,3537.6998901367188,-8.399999737739563,6.3999998569488525,-1245.4000091552734,255.0,0.0,False,0.009578366992899422,-0.6958518878282883,-0.00022005799341571995,121.4026754876619,True,16,4,10,-893.3300170898438,-4412.89013671875,225.24000549316406,11437.39990234375,412.2999954223633,-4471.499938964844,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.9043306881763541,0.525192131330075,-2.308893434860192,60.801971435546875,0.04300589859485626,259,,True,0.0,,
-771.7000122070312,-4498.77001953125,78.77999877929688,6519.6002197265625,-8029.000244140625,3783.699951171875,-632.2999954223633,-295.5999946594238,-3331.0000610351562,128.0,17.0,,-0.033739090150704226,-1.3190241448890454,0.003951791226090326,16,False,38.0,False,13,-913.1400146484375,-4046.25,95.22000122070312,11745.799560546875,-18849.200439453125,3427.5,1637.7999877929688,-1399.6000671386719,-1417.8999328613281,255.0,0.0,False,0.009672636208629152,-0.7184986581636486,0.017638122812285526,117.65132033440376,True,16,4,11,-855.22998046875,-4411.52978515625,209.89999389648438,11425.799560546875,411.89998626708984,-4683.500061035156,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.9381580882769929,0.6953982902572771,-2.355808470288163,60.8455810546875,0.04360950365662575,259,,True,0.0,,
-744.47998046875,-4536.47998046875,96.75,81.5999984741211,-5112.9998779296875,3458.5000610351562,-1458.6000061035156,-2397.899932861328,-3662.2000122070312,128.0,20.0,,-0.08232425986655491,-1.4996970133464116,0.030981603415155077,16,False,38.0,False,13,-913.1400146484375,-4046.25,95.22000122070312,11745.799560546875,-18849.200439453125,3427.5,1637.7999877929688,-1399.6000671386719,-1417.8999328613281,255.0,0.0,False,0.009672636208629152,-0.7184986581636486,0.017638122812285526,113.88640864946511,True,16,4,11,-817.1699829101562,-4410.169921875,193.83999633789062,11414.200439453125,411.50001525878906,-4895.10009765625,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.9665009361666588,0.8757968278183028,-2.414176772868356,60.889347076416016,0.04376709833741188,259,,True,0.0,,
-744.47998046875,-4536.47998046875,96.75,81.5999984741211,-5112.9998779296875,3458.5000610351562,-1458.6000061035156,-2397.899932861328,-3662.2000122070312,128.0,22.0,,-0.08232425986655491,-1.4996970133464116,0.030981603415155077,16,False,38.0,False,13,-791.8800048828125,-4238.10986328125,125.80999755859375,12294.100341796875,-19248.699951171875,2708.699951171875,3957.39990234375,-3802.0001220703125,-364.90001678466797,255.0,0.0,False,0.029797795783588307,-0.7976302360256107,0.7208453704965886,110.10621926861427,True,16,4,11,-760.1500244140625,-4408.1298828125,168.44000244140625,11396.800537109375,410.9000015258789,-5212.19970703125,-116.49999618530273,-1320.0999450683594,3984.4000244140625,0.0,-0.9960783486898699,1.1636281787498117,-2.520666598035951,60.93328857421875,0.04394470155239105,259,,True,0.0,,
-741.9199829101562,-4586.77001953125,122.08999633789062,1307.1000671386719,-8262.7001953125,2729.5001220703125,1949.4999694824219,106.00000381469727,-5141.6998291015625,128.0,28.0,,-0.20400687921573002,-1.7989465985890227,0.4513128828989154,16,False,38.0,False,13,-791.8800048828125,-4238.10986328125,125.80999755859375,12294.100341796875,-19248.699951171875,2708.699951171875,3957.39990234375,-3802.0001220703125,-364.90001678466797,255.0,0.0,False,0.029797795783588307,-0.7976302360256107,0.7208453704965886,107.22910979486284,True,16,4,11,-724.0399780273438,-4448.419921875,183.42999267578125,6821.9000244140625,-22868.798828125,9029.400024414062,-4448.299865722656,1100.2999877929688,-3873.0999755859375,1.0,-0.82125001646232,1.2195243408089589,-2.6204350997248382,60.966732025146484,0.03344639763236046,259,,True,0.0,,
-741.9199829101562,-4586.77001953125,122.08999633789062,1307.1000671386719,-8262.7001953125,2729.5001220703125,1949.4999694824219,106.00000381469727,-5141.6998291015625,128.0,32.0,,-0.20400687921573002,-1.7989465985890227,0.4513128828989154,16,False,38.0,False,13,-711.219970703125,-4338.35009765625,133.9199981689453,12342.099609375,-13963.599853515625,541.5000152587891,2305.0,-4359.200134277344,2435.8999633789062,254.0,0.0,False,0.07506504542842406,-0.654267552270397,1.1809622250203302,103.88699372353095,True,16,4,11,-700.3699951171875,-4485.06982421875,218.27000427246094,6813.800048828125,-17214.7998046875,10813.699951171875,-4350.199890136719,1891.9000244140625,-3673.599853515625,1.0,-0.7587872436707006,1.04055886329878,-2.574897758598531,61.005584716796875,0.03885209932923317,259,,True,0.0,,
-731.02001953125,-4668.60986328125,139.44000244140625,1307.5999450683594,-9783.300170898438,547.599983215332,-3384.89990234375,-4065.5999755859375,-1504.2999267578125,128.0,28.0,,-0.12598014161008897,-2.1518628401443487,0.8605779291302764,16,False,38.0,False,13,-711.219970703125,-4338.35009765625,133.9199981689453,12342.099609375,-13963.599853515625,541.5000152587891,2305.0,-4359.200134277344,2435.8999633789062,254.0,0.0,False,0.07506504542842406,-0.654267552270397,1.1809622250203302,100.24739792013683,True,16,4,11,-666.3300170898438,-4571.06982421875,271.3399963378906,6802.9998779296875,-17188.399658203125,10472.19970703125,-4350.199890136719,1891.9000244140625,-3673.599853515625,1.0,-0.5263443546963136,0.8905282891775469,-2.6321058424561494,61.04789733886719,0.04231030121445656,259,,True,0.0,,
-731.02001953125,-4668.60986328125,139.44000244140625,1307.5999450683594,-9783.300170898438,547.599983215332,-3384.89990234375,-4065.5999755859375,-1504.2999267578125,128.0,0.0,,-0.12598014161008897,-2.1518628401443487,0.8605779291302764,16,False,38.0,False,13,-711.219970703125,-4338.35009765625,133.9199981689453,12342.099609375,-13963.599853515625,541.5000152587891,2305.0,-4359.200134277344,2435.8999633789062,254.0,0.0,False,0.07506504542842406,-0.654267552270397,1.1809622250203302,97.36613342582541,True,16,4,11,-654.989990234375,-4599.7099609375,288.6499938964844,6799.4000244140625,-17179.599609375,10358.499755859375,-4350.199890136719,1891.9000244140625,-3673.599853515625,1.0,-0.4506952948539789,0.8414771736317775,-2.658096880906222,61.08139419555664,0.033494699746370316,259,,True,0.0,,
-731.02001953125,-4668.60986328125,139.44000244140625,1307.5999450683594,-9783.300170898438,547.599983215332,-3384.89990234375,-4065.5999755859375,-1504.2999267578125,128.0,0.0,,-0.12598014161008897,-2.1518628401443487,0.8605779291302764,16,False,38.0,False,13,-605.0800170898438,-4457.02978515625,133.63999938964844,13066.500244140625,-14464.000244140625,-149.399995803833,4606.300048828125,-3005.1998901367188,8.500000238418579,255.0,0.0,False,0.013434046948530926,-0.5838208518242478,1.7845078896372573,94.44690750234874,True,16,4,11,-632.3499755859375,-4656.93994140625,322.70001220703125,6792.19970703125,-17161.99951171875,10131.300048828125,-4350.199890136719,1891.9000244140625,-3673.599853515625,1.0,-0.3032662568475216,0.7413994444502092,-2.7193708895227147,61.11532974243164,0.03393600136041641,258,,True,0.0,,
-716.8499755859375,-4774.56005859375,138.85000610351562,1307.5999450683594,-9783.300170898438,-151.99999809265137,-3909.5001220703125,-3672.6998901367188,-1215.0,128.0,0.0,,-0.16965247350152796,-2.462217739705005,1.6501315736950553,16,False,38.0,False,13,-605.0800170898438,-4457.02978515625,133.63999938964844,13066.500244140625,-14464.000244140625,-149.399995803833,4606.300048828125,-3005.1998901367188,8.500000238418579,255.0,0.0,False,0.013434046948530926,-0.5838208518242478,1.7845078896372573,90.54714831998274,True,16,4,11,-592.77001953125,-4756.9501953125,380.4800109863281,6779.6002197265625,-17131.199951171875,9734.199829101562,-4350.199890136719,1891.9000244140625,-3673.599853515625,1.0,-0.06242976068752895,0.5510204722035397,-2.857218111175726,61.16066360473633,0.045334700495004654,258,,True,0.0,,
-716.8499755859375,-4774.56005859375,138.85000610351562,1307.5999450683594,-9783.300170898438,-151.99999809265137,-3909.5001220703125,-3672.6998901367188,-1215.0,128.0,1.0,,-0.16965247350152796,-2.462217739705005,1.6501315736950553,16,False,38.0,False,13,-481.25,-4592.27978515625,132.2100067138672,13878.1005859375,-14993.900146484375,-161.00000381469727,4698.2000732421875,-2859.2999267578125,-1.7000000178813934,254.0,0.0,False,0.030164637364509684,-0.5700974805038612,2.4672157767952254,87.6766796368425,True,16,4,11,-570.1799926757812,-4814.02001953125,412.45001220703125,6772.39990234375,-17113.599853515625,9507.60009765625,-4350.199890136719,1891.9000244140625,-3673.599853515625,1.0,0.06145572494159841,0.4283676174158652,-2.9554033183180852,61.19403076171875,0.03336919844150543,258,,True,0.0,,
