I007I,I007I.1,I007I.2,I007I.3,I007I.4,I007I.5,I007I.6,I007I.7,I007I.8,I007I.9,I007I.10,I007I.11,I007I.12,I007I.13,I007I.14,I007I.15,I007I.16,I007I.17,I007I.18,I007I.19,younesthe God34,younesthe God34.1,younesthe God34.2,younesthe God34.3,younesthe God34.4,younesthe God34.5,younesthe God34.6,younesthe God34.7,younesthe God34.8,younesthe God34.9,younesthe God34.10,younesthe God34.11,younesthe God34.12,younesthe God34.13,younesthe God34.14,younesthe God34.15,younesthe God34.16,younesthe God34.17,younesthe God34.18,younesthe God34.19,ball,ball.1,ball.2,ball.3,ball.4,ball.5,ball.6,ball.7,ball.8,ball.9,ball.10,ball.11,ball.12,game,game.1,game.2,game.3,game.4,game.5,I007I.20,younesthe God34.20
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,dodge_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-2415.699951171875,-3649.489990234375,16.989999771118164,-12007.099609375,-9024.7998046875,4.600000083446503,1.0000000149011612,0.9000000357627869,-197.99999237060547,255.0,0.0,,0.009608202668683055,-2.4947445251040126,-2.8276383174589116e-05,10,2,6,0.0,False,-3915.110107421875,-1880.530029296875,28.81999969482422,-12262.39990234375,19141.099853515625,3499.8001098632812,-137.29999542236328,5493.800048828125,-220.40000915527344,255.0,128.0,False,-0.16360123038738741,2.1454595555210787,0.20525488079492415,116.41747090893409,True,12,10,4,-3877.159912109375,246.83999633789062,779.0999755859375,3128.2998657226562,6483.900146484375,10453.00048828125,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.6250848545487941,-0.8299454619941423,-1.9084474294488818,112.12741088867188,0.041527699679136276,230,,True,2.0,,
-2507.27001953125,-3714.72998046875,16.989999771118164,-12429.300537109375,-8332.39990234375,4.699999988079071,0.9000000357627869,0.7000000029802322,-1434.7999572753906,255.0,0.0,,0.009592766982831274,-2.561896292262868,-0.0002071399218229405,10,2,6,0.0,False,-3915.110107421875,-1880.530029296875,28.81999969482422,-12262.39990234375,19141.099853515625,3499.8001098632812,-137.29999542236328,5493.800048828125,-220.40000915527344,255.0,128.0,False,-0.16360123038738741,2.1454595555210787,0.20525488079492415,112.8297462078833,True,12,10,4,-3869.330078125,263.0400085449219,804.9500122070312,3125.8999633789062,6478.800048828125,10282.5,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.7304459968010605,-0.8323813095589182,-1.800106726655412,112.16911315917969,0.041707299649715424,230,,True,2.0,,
-2507.27001953125,-3714.72998046875,16.989999771118164,-12429.300537109375,-8332.39990234375,4.699999988079071,0.9000000357627869,0.7000000029802322,-1434.7999572753906,255.0,0.0,,0.009592766982831274,-2.561896292262868,-0.0002071399218229405,10,2,6,0.0,False,-4024.2900390625,-1669.2900390625,101.05999755859375,-7649.4000244140625,19649.000244140625,9187.100219726562,-186.29999160766602,5360.4998779296875,-182.5,255.0,128.0,False,-0.4295196418266573,1.9597509869212983,0.7620079306619297,109.18480873877004,True,12,10,4,-3851.1298828125,300.7900085449219,863.5999755859375,3120.2999877929688,6466.9000244140625,9885.10009765625,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.9695654846559617,-0.9166723497679037,-1.4860751015814506,112.21148681640625,0.04237239807844162,230,,True,2.0,,
-2614.18994140625,-3777.81005859375,16.989999771118164,-13179.69970703125,-6828.4002685546875,4.799999892711639,-1.0000000149011612,-0.29999999329447746,-1888.5000610351562,255.0,0.0,True,0.009607428665095395,-2.7063765806998217,-0.00014653400896120177,10,2,6,0.0,False,-4024.2900390625,-1669.2900390625,101.05999755859375,-7649.4000244140625,19649.000244140625,9187.100219726562,-186.29999160766602,5360.4998779296875,-182.5,255.0,128.0,False,-0.4295196418266573,1.9597509869212983,0.7620079306619297,105.5156730656983,True,12,10,4,-3835.530029296875,333.0899963378906,912.030029296875,3115.4998779296875,6456.6998291015625,9545.0,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-1.144545301373897,-1.158265052300351,-1.060406363191437,112.25414276123047,0.042653702199459076,230,,True,2.0,,
-2614.18994140625,-3777.81005859375,16.989999771118164,-13179.69970703125,-6828.4002685546875,4.799999892711639,-1.0000000149011612,-0.29999999329447746,-1888.5000610351562,255.0,0.0,True,0.009607428665095395,-2.7063765806998217,-0.00014653400896120177,10,2,6,0.0,False,-4064.6298828125,-1537.2900390625,168.16000366210938,-4376.700134277344,19830.50048828125,10797.7001953125,-265.6999969482422,3698.2998657226562,54.89999771118164,255.0,128.0,False,-0.5130988954553412,1.7920455645964388,1.1333985482265396,101.80443023609861,True,12,10,4,-3825.159912109375,354.6000061035156,943.3800048828125,3112.3001098632812,6449.89990234375,9318.599853515625,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-1.2176646431808238,-1.4763690647557912,-0.6230938098198455,112.29728698730469,0.043143197894096375,230,,True,2.0,,
-2727.320068359375,-3825.3701171875,16.989999771118164,-13858.900146484375,-4734.5001220703125,4.799999892711639,-0.19999999552965164,-0.09999999776482582,-2062.4000549316406,255.0,0.0,True,0.009585395374598224,-2.871432813040143,-6.382048566202723e-05,10,2,6,0.0,False,-4064.6298828125,-1537.2900390625,168.16000366210938,-4376.700134277344,19830.50048828125,10797.7001953125,-265.6999969482422,3698.2998657226562,54.89999771118164,255.0,128.0,False,-0.5130988954553412,1.7920455645964388,1.1333985482265396,98.0778494650318,True,12,10,4,-3809.6201171875,386.82000732421875,988.97998046875,3107.5,6439.69970703125,8979.400024414062,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-1.2025889149829314,-2.0793034341496606,0.15736628773715514,112.34060668945312,0.04332150146365166,230,,True,2.0,,
-2727.320068359375,-3825.3701171875,16.989999771118164,-13858.900146484375,-4734.5001220703125,4.799999892711639,-0.19999999552965164,-0.09999999776482582,-2062.4000549316406,255.0,0.0,False,0.009585395374598224,-2.871432813040143,-6.382048566202723e-05,10,2,6,0.0,False,-4082.010009765625,-1370.699951171875,261.7200012207031,-577.5,20021.8994140625,11304.200439453125,-150.0,2638.2998657226562,935.8000183105469,255.0,128.0,False,-0.5370989077811449,1.5883054301257438,1.5355250476561149,94.33508827609403,True,12,10,4,-3804.43994140625,397.54998779296875,1003.8099975585938,3105.8999633789062,6436.300048828125,8866.400146484375,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-1.1647281262978413,-2.2364179665837685,0.37408783229189146,112.38411712646484,0.043509598821401596,230,,True,2.0,,
-2820.81005859375,-3850.419921875,16.989999771118164,-14103.699951171875,-3007.5,4.900000095367432,0.5000000074505806,0.0,-2455.0999450683594,255.0,0.0,False,0.00959766196429099,-3.0228413740519615,-8.338794723822665e-05,10,2,6,0.0,False,-4082.010009765625,-1370.699951171875,261.7200012207031,-577.5,20021.8994140625,11304.200439453125,-150.0,2638.2998657226562,935.8000183105469,255.0,128.0,False,-0.5370989077811449,1.5883054301257438,1.5355250476561149,90.59923449639354,True,12,10,4,-3783.75,440.4100036621094,1061.219970703125,3099.5001220703125,6422.7001953125,8415.10009765625,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.9324672889230909,-2.558980007324757,0.942543274468197,112.42753601074219,0.04342930018901825,230,,True,2.0,,
-2820.81005859375,-3850.419921875,16.989999771118164,-14103.699951171875,-3007.5,4.900000095367432,0.5000000074505806,0.0,-2455.0999450683594,255.0,0.0,False,0.00959766196429099,-3.0228413740519615,-8.338794723822665e-05,10,2,6,0.0,False,-4080.419921875,-1203.7099609375,356.70001220703125,267.7000045776367,19960.6005859375,11423.699951171875,-9.599999785423279,-265.6999969482422,16.399999856948853,255.0,128.0,False,-0.5322600785205367,1.568778212628063,1.5924554745795936,87.67888185285756,True,12,10,4,-3778.590087890625,451.1099853515625,1075.1099853515625,3097.9000854492188,6419.2999267578125,8302.5,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.8649106351127849,-2.590044521140835,1.0380304405801317,112.46148681640625,0.033949099481105804,230,,True,2.0,,
-2938.110107421875,-3866.179931640625,16.989999771118164,-13992.60009765625,-902.6000213623047,5.099999904632568,0.0,0.0,-2920.10009765625,255.0,0.0,False,0.009595595482029956,3.0330857960207167,-9.428749160201588e-05,10,2,6,0.0,False,-4080.419921875,-1203.7099609375,356.70001220703125,267.7000045776367,19960.6005859375,11423.699951171875,-9.599999785423279,-265.6999969482422,16.399999856948853,255.0,128.0,False,-0.5322600785205367,1.568778212628063,1.5924554745795936,84.73220638818641,True,12,10,4,-3768.27001953125,472.5,1102.31005859375,3094.7000122070312,6412.5,8077.2998046875,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.7260030591479817,-2.6198696626305655,1.2018778790476907,112.49574279785156,0.03425510227680206,230,,True,2.0,,
-2938.110107421875,-3866.179931640625,16.989999771118164,-13992.60009765625,-902.6000213623047,5.099999904632568,0.0,0.0,-2920.10009765625,255.0,0.0,False,0.009595595482029956,3.0330857960207167,-9.428749160201588e-05,10,2,6,0.0,False,-4079.25,-1037.0899658203125,452.3399963378906,63.89999866485596,19941.300048828125,11460.30029296875,21.30000114440918,-120.60000419616699,-7.900000214576721,255.0,128.0,False,-0.5331970552100576,1.5782150632666327,1.5728394084807227,81.80337193960787,True,12,10,4,-3752.800048828125,504.5400085449219,1141.7099609375,3089.89990234375,6402.2998046875,7740.0,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.5157014224275266,-2.61033517242943,1.4105052281431403,112.52979278564453,0.034047700464725494,230,,True,2.0,,
-2938.110107421875,-3866.179931640625,16.989999771118164,-13992.60009765625,-902.6000213623047,5.099999904632568,0.0,0.0,-2920.10009765625,255.0,0.0,False,0.009595595482029956,3.0330857960207167,-9.428749160201588e-05,10,2,6,0.0,False,-4079.25,-1037.0899658203125,452.3399963378906,63.89999866485596,19941.300048828125,11460.30029296875,21.30000114440918,-120.60000419616699,-7.900000214576721,255.0,128.0,False,-0.5331970552100576,1.5782150632666327,1.5728394084807227,78.87798718995948,True,12,10,4,-3742.52001953125,525.8599853515625,1167.0400390625,3086.7001342773438,6395.4998779296875,7515.3997802734375,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.37820447235148147,-2.5785530148747973,1.539261215567757,112.56380462646484,0.03400759771466255,230,,True,2.0,,
-3051.77001953125,-3860.610107421875,16.989999771118164,-13211.300048828125,2063.300018310547,5.199999809265137,-0.29999999329447746,0.09999999776482582,-3127.3001098632812,255.0,0.0,False,0.009583388565467603,2.778275489394691,-5.44539871472376e-05,10,2,6,0.0,False,-4079.25,-1037.0899658203125,452.3399963378906,63.89999866485596,19941.300048828125,11460.30029296875,21.30000114440918,-120.60000419616699,-7.900000214576721,255.0,128.0,False,-0.5331970552100576,1.5782150632666327,1.5728394084807227,75.94533323728913,True,12,10,4,-3729.669921875,552.489990234375,1197.6600341796875,3082.6998901367188,6387.0001220703125,7234.89990234375,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.21330268515417708,-2.5157356252455547,1.6991747927776049,112.59789276123047,0.03409210219979286,230,,True,2.0,,
-3051.77001953125,-3860.610107421875,16.989999771118164,-13211.300048828125,2063.300018310547,5.199999809265137,-0.29999999329447746,0.09999999776482582,-3127.3001098632812,255.0,0.0,False,0.009583388565467603,2.778275489394691,-5.44539871472376e-05,10,2,6,0.0,False,-4079.0,-853.9099731445312,557.75,7.099999785423279,19926.8994140625,11485.400390625,29.30000066757202,-26.700000762939453,0.0,255.0,128.0,False,-0.5355775051704443,1.5811464640231196,1.5666005126459488,73.03000436803349,True,12,10,4,-3721.9599609375,568.4500122070312,1215.469970703125,3080.2999877929688,6381.9000244140625,7066.9000244140625,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.11978488576437575,-2.466485710491301,1.7978045799549502,112.63178253173828,0.03389069810509682,230,,True,2.0,,
-3144.929931640625,-3832.860107421875,16.989999771118164,-11677.099609375,4997.099914550781,5.199999809265137,-0.29999999329447746,0.29999999329447746,-3081.7001342773438,255.0,0.0,False,0.009583885456561504,2.5443637292341057,-2.0542588148274702e-05,10,2,6,0.0,False,-4079.0,-853.9099731445312,557.75,7.099999785423279,19926.8994140625,11485.400390625,29.30000066757202,-26.700000762939453,0.0,255.0,128.0,False,-0.5355775051704443,1.5811464640231196,1.5666005126459488,69.20735468915717,True,12,10,4,-3709.139892578125,595.02001953125,1244.219970703125,3076.300048828125,6373.4002685546875,6787.0001220703125,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,0.023643016993399404,-2.365192228301494,1.9712075923609735,112.67621612548828,0.044438302516937256,230,,True,2.0,,
-3144.929931640625,-3832.860107421875,16.989999771118164,-11677.099609375,4997.099914550781,5.199999809265137,-0.29999999329447746,0.29999999329447746,-3081.7001342773438,255.0,0.0,False,0.009583885456561504,2.5443637292341057,-2.0542588148274702e-05,10,2,6,0.0,False,-4079.0,-687.5599975585938,653.8699951171875,2.0999999344348907,19902.900390625,11526.99951171875,32.10000038146973,-5.299999713897705,0.09999999776482582,255.0,128.0,False,-0.5381579485025152,1.5818269254199713,1.565310428013574,65.38010327534012,True,12,10,4,-3698.89990234375,616.260009765625,1266.3800048828125,3073.0999755859375,6366.5997314453125,6563.4002685546875,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,0.12388765513579668,-2.266502277212464,2.1209951534026548,112.72071075439453,0.04449179768562317,230,,True,2.0,,
-3231.639892578125,-3777.739990234375,16.989999771118164,-9292.60009765625,7831.7999267578125,5.199999809265137,-0.19999999552965164,0.3999999910593033,-2828.0999755859375,255.0,0.0,False,0.009573369770766702,2.2979798141244157,2.6508954838398355e-05,10,2,6,0.0,False,-4079.0,-687.5599975585938,653.8699951171875,2.0999999344348907,19902.900390625,11526.99951171875,32.10000038146973,-5.299999713897705,0.09999999776482582,255.0,128.0,False,-0.5381579485025152,1.5818269254199713,1.565310428013574,62.50602146117921,True,12,10,4,-3683.5400390625,648.0599975585938,1298.219970703125,3068.2998657226562,6356.400146484375,6228.4002685546875,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,0.24229377906864316,-2.0894422101608745,2.367560007400265,112.75411987304688,0.03341120108962059,230,,True,2.0,,
-3231.639892578125,-3777.739990234375,16.989999771118164,-9292.60009765625,7831.7999267578125,5.199999809265137,-0.19999999552965164,0.3999999910593033,-2828.0999755859375,255.0,0.0,False,0.009573369770766702,2.2979798141244157,2.6508954838398355e-05,10,2,6,0.0,False,-4079.0,-521.4400024414062,750.3900146484375,2.0999999344348907,19873.399658203125,11577.80029296875,33.29999923706055,-0.7000000029802322,0.09999999776482582,255.0,128.0,False,-0.5408836707862069,1.5819529249079702,1.56508360822692,58.705728971830005,True,12,10,4,-3673.31005859375,669.22998046875,1318.510009765625,3065.10009765625,6349.6002197265625,6005.30029296875,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,0.29490331729091845,-1.9543440666502276,2.545979575609788,112.79830169677734,0.044178400188684464,229,,True,2.0,,
-3308.0,-3685.909912109375,16.989999771118164,-6270.0,10125.10009765625,5.0,0.0,-0.29999999329447746,-2508.3999633789062,255.0,0.0,False,0.00953876210766816,2.0348443084505607,7.443202622716136e-05,10,2,6,0.0,False,-4079.0,-521.4400024414062,750.3900146484375,2.0999999344348907,19873.399658203125,11577.80029296875,33.29999923706055,-0.7000000029802322,0.09999999776482582,255.0,128.0,False,-0.5408836707862069,1.5819529249079702,1.56508360822692,55.83831390514172,True,12,10,4,-3658.010009765625,700.9500122070312,1347.5699462890625,3060.2999877929688,6339.5001220703125,5671.099853515625,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,0.3271849035646451,-1.7358589345569952,2.8272824328756876,112.83163452148438,0.03333370015025139,229,,True,2.0,,
-3308.0,-3685.909912109375,16.989999771118164,-6270.0,10125.10009765625,5.0,0.0,-0.29999999329447746,-2508.3999633789062,255.0,0.0,False,0.00953876210766816,2.0348443084505607,7.443202622716136e-05,10,2,6,0.0,False,-4079.0,-355.5799865722656,847.3499755859375,2.0999999344348907,19841.300048828125,11632.7001953125,33.499999046325684,-0.5000000074505806,0.0,255.0,128.0,False,-0.5436875899887054,1.5819777288556292,1.5650544863690272,52.0321634969404,True,12,10,4,-3642.7099609375,732.6199951171875,1374.949951171875,3055.4998779296875,6329.89990234375,5337.5,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,0.3001436628380134,-1.5164173147097257,3.1094521113472853,112.8758773803711,0.04424649849534035,229,,True,2.0,,
-3342.6298828125,-3614.719970703125,16.989999771118164,-4361.7999267578125,11053.499755859375,5.0,0.0,-0.3999999910593033,-2427.5,255.0,44.0,False,0.00953043684540098,1.870995852688202,4.4728713878976735e-05,10,2,6,0.0,False,-4079.0,-355.5799865722656,847.3499755859375,2.0999999344348907,19841.300048828125,11632.7001953125,33.499999046325684,-0.5000000074505806,0.0,255.0,128.0,False,-0.5436875899887054,1.5819777288556292,1.5650544863690272,48.243647411305446,True,12,10,4,-3632.5400390625,753.7000122070312,1392.280029296875,3052.3001098632812,6323.499755859375,5115.400085449219,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,0.25068487016288404,-1.3797948690785018,-2.9940090456017874,112.91991424560547,0.04404149949550629,229,,True,2.0,,
-3342.6298828125,-3614.719970703125,16.989999771118164,-4361.7999267578125,11053.499755859375,5.0,0.0,-0.3999999910593033,-2427.5,255.0,128.0,False,0.00953043684540098,1.870995852688202,4.4728713878976735e-05,10,2,6,0.0,False,-4079.0,-223.08999633789062,925.25,2.0999999344348907,19815.0,11677.39990234375,33.499999046325684,-0.5000000074505806,0.0,255.0,128.0,False,-0.5459292535379163,1.5819944453236832,1.565034400828645,46.0,False,12,10,4,-3617.300048828125,785.2899780273438,1416.8900146484375,3047.5,6313.900146484375,4782.60009765625,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,0.13616809707296923,-1.1997538022815977,-2.7450559668273042,112.96392059326172,0.04400390014052391,229,,True,2.0,,
-3370.85009765625,-3499.489990234375,16.989999771118164,-1515.5999755859375,11808.399658203125,5.0,0.0,-0.19999999552965164,-2381.9000244140625,255.0,128.0,False,0.009540494291722164,1.6311377398474585,2.0779304042022684e-05,10,2,6,0.0,False,-4079.0,-223.08999633789062,925.25,2.0999999344348907,19815.0,11677.39990234375,33.499999046325684,-0.5000000074505806,0.0,255.0,128.0,False,-0.5459292535379163,1.5819944453236832,1.565034400828645,46.0,False,12,10,4,-3607.139892578125,806.3300170898438,1432.3699951171875,3044.2999267578125,6307.5,4561.000061035156,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,0.03794119381675168,-1.0989493783738675,-2.5937760842437965,113.00773620605469,0.04381370171904564,229,,True,2.0,,
-3370.85009765625,-3499.489990234375,16.989999771118164,-1515.5999755859375,11808.399658203125,5.0,0.0,-0.19999999552965164,-2381.9000244140625,255.0,128.0,False,0.009540494291722164,1.6311377398474585,2.0779304042022684e-05,10,2,6,0.0,False,-4079.0,-59.11000061035156,1021.969970703125,4.399999976158142,19604.100341796875,11478.699951171875,-271.1000061035156,-2.199999988079071,-1.0999999940395355,255.0,65.0,False,-0.5437136533165862,1.581993398661112,1.565012626228165,46.0,False,12,10,4,-3596.989990234375,827.3300170898438,1447.1099853515625,3041.099853515625,6301.099853515625,4339.599914550781,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.0738572920806559,-1.0138702640734736,-2.452797639171535,113.04107666015625,0.033335600048303604,229,,True,2.0,,
-3375.68994140625,-3419.8701171875,16.989999771118164,-230.30000686645508,12039.49951171875,4.4999998807907104,0.0,3.100000023841858,-965.1000213623047,255.0,128.0,False,0.009545584278289361,1.5194405978397267,0.0002203859356691076,11,2,6,0.0,False,-4079.0,88.44000244140625,1105.030029296875,4.399999976158142,19791.700439453125,10623.699951171875,-1107.9000091552734,-0.7999999821186066,-0.3999999910593033,255.0,20.0,False,-0.48659334843952706,1.58165477827653,1.5655847398300746,46.0,False,12,10,4,-3586.8701171875,848.3300170898438,1461.1099853515625,3037.9000854492188,6294.69970703125,4118.399963378906,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.19622163896483566,-0.9442258440707983,-2.3196962744366894,113.08504486083984,0.04397210106253624,229,,True,2.0,,
-3375.68994140625,-3419.8701171875,16.989999771118164,-230.30000686645508,12039.49951171875,4.4999998807907104,0.0,3.100000023841858,-965.1000213623047,255.0,128.0,False,0.009545584278289361,1.5194405978397267,0.0002203859356691076,11,2,6,0.0,False,-4079.0,88.44000244140625,1105.030029296875,4.399999976158142,19791.700439453125,10623.699951171875,-1107.9000091552734,-0.7999999821186066,-0.3999999910593033,255.0,20.0,False,-0.48659334843952706,1.58165477827653,1.5655847398300746,46.0,False,12,10,4,-3564.10009765625,895.469970703125,1489.9300537109375,3030.7000732421875,6280.30029296875,3621.6000366210938,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.4970637900845074,-0.8446648188689189,-2.0311319909370247,113.12924194335938,0.04419869929552078,229,,True,2.0,,
-3375.68994140625,-3419.8701171875,16.989999771118164,-230.30000686645508,12039.49951171875,4.4999998807907104,0.0,3.100000023841858,-965.1000213623047,255.0,128.0,False,0.009545584278289361,1.5194405978397267,0.0002203859356691076,11,2,6,0.0,False,-4079.0,88.44000244140625,1105.030029296875,4.399999976158142,19791.700439453125,10623.699951171875,-1107.9000091552734,-0.7999999821186066,-0.3999999910593033,255.0,20.0,False,-0.48659334843952706,1.58165477827653,1.5655847398300746,46.0,False,12,10,4,-3564.10009765625,895.469970703125,1489.9300537109375,3030.7000732421875,6280.30029296875,3621.6000366210938,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.4970637900845074,-0.8446648188689189,-2.0311319909370247,113.16260528564453,0.03337189927697182,229,,True,2.0,,
-3370.260009765625,-3287.699951171875,21.959999084472656,934.0000152587891,12360.899658203125,3001.4999389648438,0.09999999776482582,-1.0000000149011612,-155.10000228881836,255.0,128.0,False,0.009541639694380622,1.475109063631866,0.00019238994023175983,12,2,6,0.0,False,-4079.0,255.97999572753906,1185.25,4.4999998807907104,20395.699462890625,8669.099731445312,-1553.9999389648438,0.3999999910593033,0.29999999329447746,169.0,12.0,False,-0.3705687672690091,1.5810768790925673,1.5669592603531606,46.0,False,12,10,4,-3554.02001953125,916.3900146484375,1501.5400390625,3027.5,6273.900146484375,3401.199951171875,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.6369234061143427,-0.8294621602997769,-1.8968161749324834,113.19617462158203,0.033571697771549225,229,,True,2.0,,
-3363.2900390625,-3204.72998046875,43.310001373291016,1067.0999908447266,12482.5,3404.2999267578125,-309.4000053405762,31.099998950958252,-99.89999771118164,255.0,128.0,False,0.014714381262754959,1.467700633387171,0.0001575889010190761,12,2,6,0.0,False,-4079.0,255.97999572753906,1185.25,4.4999998807907104,20395.699462890625,8669.099731445312,-1553.9999389648438,0.3999999910593033,0.29999999329447746,169.0,12.0,False,-0.3705687672690091,1.5810768790925673,1.5669592603531606,46.0,False,12,10,4,-3533.860107421875,958.1699829101562,1522.56005859375,3021.099853515625,6261.099853515625,2961.0000610351562,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.9145387425242619,-0.8832060564670658,-1.5723918649086144,113.24055480957031,0.04438040032982826,229,,True,2.0,,
-3363.2900390625,-3204.72998046875,43.310001373291016,1067.0999908447266,12482.5,3404.2999267578125,-309.4000053405762,31.099998950958252,-99.89999771118164,255.0,165.0,False,0.014714381262754959,1.467700633387171,0.0001575889010190761,12,2,7,0.0,False,-4079.0,425.3699951171875,1244.6300048828125,4.4999998807907104,19600.30029296875,5640.4998779296875,-1606.9999694824219,0.0,3.400000035762787,1.0,13.0,False,-0.23564912404909522,1.5807741813089045,1.5684349554970969,46.0,False,12,10,4,-3528.820068359375,968.5999755859375,1527.3599853515625,3019.5001220703125,6257.8997802734375,2851.099853515625,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.9804956987062025,-0.9247616467997635,-1.467464688401034,113.28473663330078,0.044178903102874756,229,,True,2.0,,
-3356.169921875,-3121.31005859375,66.48999786376953,1072.2000122070312,12533.199462890625,3333.699951171875,-1135.2999877929688,118.69999885559082,-87.39999771118164,255.0,202.0,False,0.06659211465222965,1.461505641170798,-4.3109010789235814e-05,12,2,7,0.0,False,-4079.0,425.3699951171875,1244.6300048828125,4.4999998807907104,19600.30029296875,5640.4998779296875,-1606.9999694824219,0.0,3.400000035762787,1.0,13.0,False,-0.23564912404909522,1.5807741813089045,1.5684349554970969,46.0,False,12,10,4,-3513.739990234375,999.8599853515625,1540.6500244140625,3014.7000122070312,6248.3001708984375,2521.699981689453,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-1.152570395527361,-1.179521518638228,-1.029103960302447,113.32897186279297,0.044234998524188995,229,,True,2.0,,
-3356.169921875,-3121.31005859375,66.48999786376953,1072.2000122070312,12533.199462890625,3333.699951171875,-1135.2999877929688,118.69999885559082,-87.39999771118164,255.0,217.0,False,0.06659211465222965,1.461505641170798,-4.3109010789235814e-05,12,2,7,0.0,False,-4079.0,577.25,1276.8399658203125,4.4999998807907104,17042.60009765625,2511.3999938964844,-1528.699951171875,0.09999999776482582,1.0000000149011612,0.0,16.0,False,-0.10517409201882262,1.5807330553833068,1.5697486139561887,46.0,False,12,10,4,-3496.169921875,1036.27001953125,1554.0799560546875,3009.1000366210938,6237.1002197265625,2138.0999755859375,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-1.229552906392143,-1.820605536057792,-0.1802944179434643,113.37306213378906,0.04409069940447807,229,,True,2.0,,
-3343.47998046875,-2981.280029296875,94.02999877929688,1641.199951171875,17560.699462890625,2727.0999145507812,-5462.0001220703125,643.6000061035156,41.79999828338623,253.0,228.0,False,0.43940683915434514,1.4570325597658758,-0.00039935103797778844,12,2,7,0.0,False,-4079.0,577.25,1276.8399658203125,4.4999998807907104,17042.60009765625,2511.3999938964844,-1528.699951171875,0.09999999776482582,1.0000000149011612,0.0,16.0,False,-0.10517409201882262,1.5807330553833068,1.5697486139561887,46.0,False,12,10,4,-3481.1298828125,1067.4200439453125,1563.8199462890625,3004.2999267578125,6227.5,1809.9000549316406,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-1.1330721025560018,-2.32126503451797,0.4989676232460856,113.41724395751953,0.04418729990720749,229,,True,2.0,,
-3343.47998046875,-2981.280029296875,94.02999877929688,1641.199951171875,17560.699462890625,2727.0999145507812,-5462.0001220703125,643.6000061035156,41.79999828338623,252.0,255.0,False,0.43940683915434514,1.4570325597658758,-0.00039935103797778844,12,2,7,0.0,False,-4079.0,717.739990234375,1286.27001953125,4.600000083446503,13851.800537109375,-65.9000015258789,-1517.4000549316406,0.0,0.0,120.0,16.0,False,0.03329841329696804,1.5807521987162814,1.5711143624163821,46.0,False,12,10,4,-3466.1298828125,1098.530029296875,1571.9100341796875,2999.5001220703125,6217.8997802734375,1482.1000671386719,-833.7999725341797,-5332.2998046875,2621.199951171875,0.0,-0.9543959171089977,-2.5455507492187754,0.9079963761722447,113.46125793457031,0.044021300971508026,229,,True,2.0,,
