Phomohobic,Phomohobic.1,Phomohobic.2,Phomohobic.3,Phomohobic.4,Phomohobic.5,Phomohobic.6,Phomohobic.7,Phomohobic.8,Phomohobic.9,Phomohobic.10,Phomohobic.11,Phomohobic.12,Phomohobic.13,Phomohobic.14,Phomohobic.15,Phomohobic.16,Phomohobic.17,Phomohobic.18,Phomohobic.19,RegisChilbin,RegisChilbin.1,RegisChilbin.2,RegisChilbin.3,RegisChilbin.4,RegisChilbin.5,RegisChilbin.6,RegisChilbin.7,RegisChilbin.8,RegisChilbin.9,RegisChilbin.10,RegisChilbin.11,RegisChilbin.12,RegisChilbin.13,RegisChilbin.14,RegisChilbin.15,RegisChilbin.16,RegisChilbin.17,RegisChilbin.18,RegisChilbin.19,ball,ball.1,ball.2,ball.3,ball.4,ball.5,ball.6,ball.7,ball.8,ball.9,ball.10,ball.11,ball.12,game,game.1,game.2,game.3,game.4,game.5,Phomohobic.20,RegisChilbin.20
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,boost,boost_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,boost,boost_active,jump_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-1569.72998046875,1810.699951171875,17.010000228881836,590.9000015258789,-5206.500244140625,2.0000000298023224,0.5000000074505806,-4.000000059604645,-1655.0,255.0,128.0,,0.009505970431143273,-1.4405068363536544,-3.7383507177030995e-05,12,False,135.8371011646845,True,12,-973.8300170898438,-3334.719970703125,17.010000228881836,9262.19970703125,8930.800170898438,2.3000000417232513,-4.900000095367432,-5.400000214576721,-610.9000015258789,255.0,0.0,False,0.009574229725280227,0.8084003343467177,-0.00022905333444426913,False,146.0,False,False,False,-1500.68994140625,1239.8699951171875,93.12999725341797,-787.3000335693359,1980.3999328613281,0.0,-2170.2999877929688,-862.7999877929688,-343.1999969482422,1.0,0.027706574805482574,-3.076041859711767,1.0347127234244888,57.67369079589844,0.03428100049495697,262,,True,1.0,,
-1569.72998046875,1810.699951171875,17.010000228881836,590.9000015258789,-5206.500244140625,2.0000000298023224,0.5000000074505806,-4.000000059604645,-1655.0,255.0,128.0,,0.009505970431143273,-1.4405068363536544,-3.7383507177030995e-05,12,False,132.95097632818323,True,12,-910.5,-3276.169921875,17.010000228881836,9754.89990234375,8580.499877929688,2.3000000417232513,0.9000000357627869,0.7999999821186066,-1763.3999633789062,255.0,0.0,False,0.009566368898720957,0.7163864462049472,-0.0003648023486379032,False,146.0,False,False,False,-1504.6500244140625,1249.77001953125,93.12999725341797,-786.1000061035156,1978.0000305175781,0.0,-2167.7000427246094,-861.5000152587891,-343.1999969482422,1.0,0.06431659291035687,-3.088114322887027,1.1456360847575624,57.707244873046875,0.03355120122432709,262,,True,1.0,,
-1564.56005859375,1761.4599609375,17.010000228881836,588.4000015258789,-6625.999755859375,0.0,0.0,-0.19999999552965164,-322.09999084472656,255.0,128.0,,0.009504766531590356,-1.5038551094177024,0.000203745303216348,12,False,130.04925590433098,True,12,-910.5,-3276.169921875,17.010000228881836,9754.89990234375,8580.499877929688,2.3000000417232513,0.9000000357627869,0.7999999821186066,-1763.3999633789062,255.0,0.0,False,0.009566368898720957,0.7163864462049472,-0.0003648023486379032,False,146.0,False,False,False,-1507.260009765625,1256.3699951171875,93.12999725341797,-785.2999877929688,1976.3999938964844,0.0,-2165.8999633789062,-860.5999755859375,-343.1999969482422,1.0,0.08934793895162751,-3.0938904452040803,1.2194331426644678,57.74098205566406,0.03373249992728233,262,,True,1.0,,
-1563.6099853515625,1750.010009765625,17.010000228881836,564.5000076293945,-6944.69970703125,0.0,0.0,0.5999999865889549,-231.90000534057617,255.0,128.0,,0.009504696424331606,-1.508069513294541,0.00019896756064722253,12,False,127.07443454957775,True,12,-833.4099731445312,-3216.050048828125,17.010000228881836,10728.1005859375,7462.9998779296875,2.3999999463558197,1.5999999642372131,1.1999999731779099,-2117.2000122070312,255.0,0.0,False,0.009559744258442453,0.5667042630928879,-0.0001999508189166298,False,146.0,False,False,False,-1510.510009765625,1264.6199951171875,93.12999725341797,-784.3000030517578,1974.4000244140625,0.0,-2163.699951171875,-859.5999908447266,-343.1999969482422,1.0,0.1210757231580655,-3.09850723647409,1.3116543393851634,57.77555847167969,0.03458229824900627,262,,True,1.0,,
-1563.6099853515625,1750.010009765625,17.010000228881836,564.5000076293945,-6944.69970703125,0.0,0.0,0.5999999865889549,-231.90000534057617,255.0,128.0,,0.009504696424331606,-1.508069513294541,0.00019896756064722253,12,False,124.10002594096683,True,12,-833.4099731445312,-3216.050048828125,17.010000228881836,10728.1005859375,7462.9998779296875,2.3999999463558197,1.5999999642372131,1.1999999731779099,-2117.2000122070312,255.0,0.0,False,0.009559744258442453,0.5667042630928879,-0.0001999508189166298,False,146.0,False,False,False,-1513.1099853515625,1271.1800537109375,93.12999725341797,-783.4999847412109,1972.7999877929688,0.0,-2161.999969482422,-858.7000274658203,-343.1999969482422,1.0,0.1466412223014955,-3.1000855250542525,1.385536992261688,57.81013488769531,0.03457750007510185,262,,True,1.0,,
-1559.6800537109375,1692.1700439453125,17.010000228881836,506.19998931884766,-8309.199829101562,0.0,0.0,1.1999999731779099,-54.89999771118164,255.0,128.0,,0.009522775943633275,-1.5165242088789832,8.293309812118594e-05,12,False,121.20916125338562,True,12,-833.4099731445312,-3216.050048828125,17.010000228881836,10728.1005859375,7462.9998779296875,2.3999999463558197,1.5999999642372131,1.1999999731779099,-2117.2000122070312,255.0,0.0,False,0.009559744258442453,0.5667042630928879,-0.0001999508189166298,False,146.0,False,False,False,-1515.7099609375,1277.739990234375,93.12999725341797,-782.6999664306641,1971.199951171875,0.0,-2160.2000427246094,-857.7999877929688,-343.1999969482422,1.0,0.1722270965005381,-3.0997609247141473,1.4596360757483142,57.84374237060547,0.03360630199313164,262,,True,1.0,,
-1559.6800537109375,1692.1700439453125,17.010000228881836,506.19998931884766,-8309.199829101562,0.0,0.0,1.1999999731779099,-54.89999771118164,255.0,128.0,,0.009522775943633275,-1.5165242088789832,8.293309812118594e-05,12,False,118.29667962751078,True,12,-739.6699829101562,-3159.830078125,17.010000228881836,11597.19970703125,6267.80029296875,2.0999999344348907,3.100000023841858,1.5000000596046448,-787.3000335693359,255.0,128.0,False,0.009567659840405059,0.4391079604415023,0.0001506603458392379,False,146.0,False,False,False,-1517.010009765625,1281.02001953125,93.12999725341797,-782.3000335693359,1970.3999328613281,0.0,-2159.4000244140625,-857.3999786376953,-343.1999969482422,1.0,0.1849895023709141,-3.098886757941997,1.496780303778739,57.877593994140625,0.03385759890079498,262,,True,1.0,,
-1555.4300537109375,1616.469970703125,17.010000228881836,522.7000045776367,-9701.599731445312,0.0,0.0,0.7999999821186066,-11.699999570846558,255.0,128.0,,0.009530685197324628,-1.518665367303641,6.53105569329539e-05,12,False,115.3702021260415,True,12,-739.6699829101562,-3159.830078125,17.010000228881836,11597.19970703125,6267.80029296875,2.0999999344348907,3.100000023841858,1.5000000596046448,-787.3000335693359,255.0,128.0,False,0.009567659840405059,0.4391079604415023,0.0001506603458392379,False,146.0,False,False,False,-1519.6099853515625,1287.5799560546875,93.12999725341797,-781.5000152587891,1968.800048828125,0.0,-2157.5999450683594,-856.5000152587891,-343.1999969482422,1.0,0.21035346250913056,-3.095681320741461,1.5713703306060465,57.911617279052734,0.03402030095458031,262,,True,1.0,,
-1555.4300537109375,1616.469970703125,17.010000228881836,522.7000045776367,-9701.599731445312,0.0,0.0,0.7999999821186066,-11.699999570846558,255.0,128.0,,0.009530685197324628,-1.518665367303641,6.53105569329539e-05,12,False,112.43741935042922,True,12,-640.3300170898438,-3111.2900390625,17.010000228881836,12133.599853515625,5557.60009765625,2.0999999344348907,-1.0000000149011612,-0.29999999329447746,-189.69999313354492,254.0,128.0,False,0.009565681903950306,0.40670724276978665,0.00017126198826006588,False,146.0,False,False,False,-1523.510009765625,1297.4200439453125,93.12999725341797,-780.2999877929688,1966.3999938964844,0.0,-2155.0,-855.1999664306641,-343.1999969482422,1.0,0.24773154111080234,-3.0872322452884124,1.6841083963980374,57.945709228515625,0.034093599766492844,262,,True,1.0,,
-1555.4300537109375,1616.469970703125,17.010000228881836,522.7000045776367,-9701.599731445312,0.0,0.0,0.7999999821186066,-11.699999570846558,255.0,128.0,,0.009530685197324628,-1.518665367303641,6.53105569329539e-05,12,False,109.56591816102302,True,12,-640.3300170898438,-3111.2900390625,17.010000228881836,12133.599853515625,5557.60009765625,2.0999999344348907,-1.0000000149011612,-0.29999999329447746,-189.69999313354492,254.0,128.0,False,0.009565681903950306,0.40670724276978665,0.00017126198826006588,False,146.0,False,False,False,-1523.510009765625,1297.4200439453125,93.12999725341797,-780.2999877929688,1966.3999938964844,0.0,-2155.0,-855.1999664306641,-343.1999969482422,1.0,0.24773154111080234,-3.0872322452884124,1.6841083963980374,57.979087829589844,0.033381201326847076,262,,True,1.0,,
-1550.8599853515625,1529.699951171875,17.010000228881836,572.0000076293945,-10977.2998046875,0.0,0.0,0.7999999821186066,-2.3999999463558197,255.0,128.0,,0.009538524581741216,-1.5191414927992524,5.5611526127100715e-05,12,False,106.65864104609332,True,12,-640.3300170898438,-3111.2900390625,17.010000228881836,12133.599853515625,5557.60009765625,2.0999999344348907,-1.0000000149011612,-0.29999999329447746,-189.69999313354492,254.0,128.0,False,0.009565681903950306,0.40670724276978665,0.00017126198826006588,False,146.0,False,False,False,-1527.4100341796875,1307.260009765625,93.12999725341797,-779.1000366210938,1963.9999389648438,0.0,-2152.2999572753906,-853.8999938964844,-343.1999969482422,1.0,0.28388446200186646,-3.074400576527032,1.7981666306436626,58.01288604736328,0.03379709646105766,262,,True,1.0,,
-1550.8599853515625,1529.699951171875,17.010000228881836,572.0000076293945,-10977.2998046875,0.0,0.0,0.7999999821186066,-2.3999999463558197,255.0,128.0,,0.009538524581741216,-1.5191414927992524,5.5611526127100715e-05,12,False,103.75246469436149,True,12,-537.780029296875,-3066.2099609375,17.010000228881836,12425.699462890625,5335.9002685546875,2.0999999344348907,-0.7999999821186066,-0.29999999329447746,-47.60000228881836,255.0,128.0,False,0.009574835370215294,0.3987450127538162,9.087450595328721e-05,False,146.0,False,False,False,-1530.010009765625,1313.8199462890625,93.12999725341797,-778.3000183105469,1962.4000549316406,0.0,-2150.5999755859375,-853.0000305175781,-343.1999969482422,1.0,0.3070572518877219,-3.0634426648027246,1.8750935845345795,58.04667282104492,0.033784300088882446,262,,True,1.0,,
-1546.02001953125,1438.3900146484375,16.06999969482422,607.0000076293945,-10522.19970703125,-16.00000023841858,167.00000762939453,39.30000066757202,452.09999084472656,255.0,128.0,,-0.002603933381197793,-1.499215462573012,-0.010643873001948202,12,False,100.79250764846797,True,12,-537.780029296875,-3066.2099609375,17.010000228881836,12425.699462890625,5335.9002685546875,2.0999999344348907,-0.7999999821186066,-0.29999999329447746,-47.60000228881836,255.0,128.0,False,0.009574835370215294,0.3987450127538162,9.087450595328721e-05,False,146.0,False,False,False,-1530.780029296875,1296.449951171875,101.4000015258789,836.6000366210938,-15919.200439453125,5804.2999267578125,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.3281411247465631,-3.0400103967036958,1.9889316969808657,58.08108139038086,0.034409500658512115,262,,True,1.0,,
-1546.02001953125,1438.3900146484375,16.06999969482422,607.0000076293945,-10522.19970703125,-16.00000023841858,167.00000762939453,39.30000066757202,452.09999084472656,255.0,128.0,,-0.002603933381197793,-1.499215462573012,-0.010643873001948202,12,False,97.74787098874324,True,12,-433.32000732421875,-3021.889892578125,17.010000228881836,12616.400146484375,5313.499755859375,2.0999999344348907,-0.5999999865889549,-0.29999999329447746,-12.100000381469727,255.0,128.0,False,0.009579174708470839,0.3967306575434801,6.007451583434806e-05,False,146.0,False,False,False,-1526.5799560546875,1216.9200439453125,129.4499969482422,834.8000335693359,-15894.599609375,5470.3997802734375,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.3498834356116957,-2.984010828571698,2.2164764841224978,58.11647415161133,0.03539390116930008,262,,True,1.0,,
-1546.02001953125,1438.3900146484375,16.06999969482422,607.0000076293945,-10522.19970703125,-16.00000023841858,167.00000762939453,39.30000066757202,452.09999084472656,255.0,128.0,,-0.002603933381197793,-1.499215462573012,-0.010643873001948202,12,False,94.66394845900993,True,12,-433.32000732421875,-3021.889892578125,17.010000228881836,12616.400146484375,5313.499755859375,2.0999999344348907,-0.5999999865889549,-0.29999999329447746,-12.100000381469727,255.0,128.0,False,0.009579174708470839,0.3967306575434801,6.007451583434806e-05,False,146.0,False,False,False,-1523.0999755859375,1150.739990234375,151.5500030517578,833.3000183105469,-15874.100341796875,5192.5,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.3584384748849944,-2.934072584343834,2.4078795128285186,58.15232467651367,0.03585059940814972,262,,True,1.0,,
-1538.6700439453125,1335.3599853515625,16.729999542236328,954.0000152587891,-11822.19970703125,54.80000019073486,52.69999980926514,-47.30000019073486,74.00000095367432,255.0,128.0,,0.006753707426112912,-1.4819424330330784,-0.0028080041347505066,12,False,91.65778082929627,True,12,-433.32000732421875,-3021.889892578125,17.010000228881836,12616.400146484375,5313.499755859375,2.0999999344348907,-0.5999999865889549,-0.29999999329447746,-12.100000381469727,255.0,128.0,False,0.009579174708470839,0.3967306575434801,6.007451583434806e-05,False,146.0,False,False,False,-1520.3399658203125,1097.8599853515625,168.38999938964844,832.0999908447266,-15857.7001953125,4970.4998779296875,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.35873569087060053,-2.893371957512945,2.5614164422286345,58.18727111816406,0.03494669869542122,262,,True,1.0,,
-1538.6700439453125,1335.3599853515625,16.729999542236328,954.0000152587891,-11822.19970703125,54.80000019073486,52.69999980926514,-47.30000019073486,74.00000095367432,255.0,128.0,,0.006753707426112912,-1.4819424330330784,-0.0028080041347505066,12,False,88.69789236078975,True,12,-316.82000732421875,-2973.010009765625,17.010000228881836,12781.400146484375,5353.3001708984375,2.0999999344348907,-0.5999999865889549,-0.19999999552965164,-2.5,254.0,128.0,False,0.009579190418253827,0.3962023962166887,5.7544273637059467e-05,False,146.0,False,False,False,-1517.5799560546875,1045.0400390625,184.5,830.8999633789062,-15841.300048828125,4748.699951171875,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.3532200179815202,-2.8531381641639295,2.71468049973788,58.2216796875,0.034408703446388245,262,,True,1.0,,
-1529.7099609375,1231.81005859375,16.959999084472656,1154.8999786376953,-12908.299560546875,11.59999966621399,13.500000238418579,-11.299999952316284,17.000000476837158,255.0,128.0,,0.008858286268386596,-1.478975024555718,-0.0006393616120516173,12,False,85.73084748944923,True,12,-316.82000732421875,-2973.010009765625,17.010000228881836,12781.400146484375,5353.3001708984375,2.0999999344348907,-0.5999999865889549,-0.19999999552965164,-2.5,254.0,128.0,False,0.009579190418253827,0.3962023962166887,5.7544273637059467e-05,False,146.0,False,False,False,-1514.8199462890625,992.27001953125,199.86000061035156,829.7000122070312,-15824.89990234375,4527.099914550781,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.3420254569795501,-2.814386594282537,2.8671343171110917,58.25617218017578,0.034491896629333496,262,,True,1.0,,
-1529.7099609375,1231.81005859375,16.959999084472656,1154.8999786376953,-12908.299560546875,11.59999966621399,13.500000238418579,-11.299999952316284,17.000000476837158,255.0,128.0,,0.008858286268386596,-1.478975024555718,-0.0006393616120516173,12,False,82.79777213834942,True,12,-209.74000549316406,-2928.06005859375,17.010000228881836,12862.39990234375,5502.19970703125,2.0999999344348907,1.7000000178813934,0.5999999865889549,306.9000053405762,255.0,194.0,False,0.009579077571070259,0.3996255907956036,7.394014641651566e-05,False,146.0,False,False,False,-1512.06005859375,939.5599975585938,214.49000549316406,828.4999847412109,-15808.499755859375,4305.799865722656,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.3254531550395881,-2.7780641788114626,3.018287494433827,58.29026412963867,0.03409700095653534,262,,True,1.0,,
-1523.68994140625,1165.47998046875,16.989999771118164,1235.8000183105469,-13519.200439453125,3.4999999403953552,5.799999833106995,-4.4999998807907104,7.200000286102295,255.0,128.0,,0.009268347071212851,-1.4784346676761393,-0.0002514208459789147,12,False,79.85973325852419,True,12,-209.74000549316406,-2928.06005859375,17.010000228881836,12862.39990234375,5502.19970703125,2.0999999344348907,1.7000000178813934,0.5999999865889549,306.9000053405762,255.0,194.0,False,0.009579077571070259,0.3996255907956036,7.394014641651566e-05,False,146.0,False,False,False,-1512.06005859375,939.5599975585938,214.49000549316406,828.4999847412109,-15808.499755859375,4305.799865722656,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.3254531550395881,-2.7780641788114626,3.018287494433827,58.32441711425781,0.034154701977968216,262,,True,1.0,,
-1523.68994140625,1165.47998046875,16.989999771118164,1235.8000183105469,-13519.200439453125,3.4999999403953552,5.799999833106995,-4.4999998807907104,7.200000286102295,255.0,100.0,,0.009268347071212851,-1.4784346676761393,-0.0002514208459789147,12,False,76.92110986863408,True,12,-209.74000549316406,-2928.06005859375,17.010000228881836,12862.39990234375,5502.19970703125,2.0999999344348907,1.7000000178813934,0.5999999865889549,306.9000053405762,255.0,194.0,False,0.009579077571070259,0.3996255907956036,7.394014641651566e-05,False,146.0,False,False,False,-1506.5400390625,834.2899780273438,241.5399932861328,826.3999938964844,-15776.199951171875,3863.800048828125,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.2779798328750917,-2.7158504297834494,-2.967787055541995,58.35858154296875,0.03416149690747261,261,,True,1.0,,
-1511.780029296875,1036.43994140625,16.989999771118164,1343.9999389648438,-14503.1005859375,2.3000000417232513,1.4000000059604645,-0.5999999865889549,1.5000000596046448,255.0,36.0,,0.00950307931199951,-1.4781135356461002,-4.046893215684834e-05,12,False,74.00626232290776,True,12,-94.19000244140625,-2872.2099609375,17.010000228881836,12319.7998046875,6659.1998291015625,2.3999999463558197,-0.09999999776482582,0.0,1960.2000427246094,254.0,255.0,True,0.009568199582709012,0.5253601396167187,0.0002544517750673333,False,177.0,False,False,False,-1503.0899658203125,768.6099853515625,256.95001220703125,825.4000091552734,-15756.199951171875,3587.9998779296875,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.24028149302047858,-2.685749543342624,-2.786003349034549,58.39246368408203,0.03388510271906853,261,,True,1.0,,8.0
-1511.780029296875,1036.43994140625,16.989999771118164,1343.9999389648438,-14503.1005859375,2.3000000417232513,1.4000000059604645,-0.5999999865889549,1.5000000596046448,255.0,47.0,,0.00950307931199951,-1.4781135356461002,-4.046893215684834e-05,12,False,71.07910545667008,True,12,-94.19000244140625,-2872.2099609375,17.010000228881836,12319.7998046875,6659.1998291015625,2.3999999463558197,-0.09999999776482582,0.0,1960.2000427246094,254.0,255.0,True,0.009568199582709012,0.5253601396167187,0.0002544517750673333,False,177.0,False,False,False,-1500.3299560546875,716.1199951171875,268.45001220703125,824.5999908447266,-15740.2001953125,3367.60009765625,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.20673915490175473,-2.6671976030371427,-2.642627043224748,58.42649459838867,0.034028198570013046,261,,True,1.0,,
-1511.780029296875,1036.43994140625,16.989999771118164,1343.9999389648438,-14503.1005859375,2.3000000417232513,1.4000000059604645,-0.5999999865889549,1.5000000596046448,255.0,128.0,,0.00950307931199951,-1.4781135356461002,-4.046893215684834e-05,12,False,68.15423663969958,True,12,4.489999771118164,-2810.89990234375,17.010000228881836,11416.099853515625,7892.5,2.5,-0.5999999865889549,-0.3999999910593033,2649.5999145507812,255.0,255.0,True,0.009587562601215812,0.7229024539691842,0.0001930272767508017,False,177.0,False,False,False,-1497.5699462890625,663.6900024414062,279.2099914550781,823.7999725341797,-15724.200439453125,3147.5,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.17096046076807989,-2.6538125331940994,-2.5008545518655025,58.46049880981445,0.03400159999728203,261,,True,1.0,,
-1501.3800048828125,911.7899780273438,16.989999771118164,969.1000366210938,-15330.50048828125,2.3000000417232513,0.09999999776482582,3.3000001311302185,-1005.5000305175781,255.0,128.0,,0.009561587650382881,-1.506266327613933,-0.0001417597947653785,12,False,65.25107096343906,True,12,4.489999771118164,-2810.89990234375,17.010000228881836,11416.099853515625,7892.5,2.5,-0.5999999865889549,-0.3999999910593033,2649.5999145507812,255.0,255.0,True,0.009587562601215812,0.7229024539691842,0.0001930272767508017,False,177.0,False,False,False,-1496.18994140625,637.489990234375,284.32000732421875,823.3999633789062,-15716.199951171875,3037.5,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.1524700411087277,-2.6491143491611227,-2.4304851280970947,58.49424743652344,0.0337493009865284,261,,True,1.0,,
-1501.3800048828125,911.7899780273438,16.989999771118164,969.1000366210938,-15330.50048828125,2.3000000417232513,0.09999999776482582,3.3000001311302185,-1005.5000305175781,255.0,128.0,,0.009561587650382881,-1.506266327613933,-0.0001417597947653785,12,False,62.34297636760173,True,12,4.489999771118164,-2810.89990234375,17.010000228881836,11416.099853515625,7892.5,2.5,-0.5999999865889549,-0.3999999910593033,2649.5999145507812,255.0,255.0,True,0.009587562601215812,0.7229024539691842,0.0001930272767508017,False,177.0,False,False,False,-1492.050048828125,558.97998046875,298.54998779296875,822.2000122070312,-15692.19970703125,2707.9000854492188,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.09568041521193878,-2.6430303654299,-2.2208213104705155,58.528053283691406,0.03380659967660904,261,,True,1.0,,
-1497.5899658203125,807.1099853515625,16.989999771118164,317.5,-15990.999755859375,2.3000000417232513,0.19999999552965164,-4.600000083446503,-756.9000244140625,255.0,128.0,,0.009582303625836674,-1.581305527482228,-7.324079135288473e-05,12,False,59.43956137728942,True,12,95.6500015258789,-2741.330078125,17.010000228881836,10487.2998046875,8710.10009765625,2.5,-0.3999999910593033,-0.5000000074505806,3000.8999633789062,255.0,255.0,False,0.009574922558916526,0.960957633293151,0.00012980504006049519,False,177.0,False,False,False,-1489.3199462890625,506.7099914550781,307.1199951171875,821.3999938964844,-15676.199951171875,2488.300018310547,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.05766569922581047,-2.6456411607421497,-2.081771641630133,58.56180191040039,0.0337521992623806,261,,True,1.0,,
-1497.5899658203125,807.1099853515625,16.989999771118164,317.5,-15990.999755859375,2.3000000417232513,0.19999999552965164,-4.600000083446503,-756.9000244140625,233.0,128.0,,0.009582303625836674,-1.581305527482228,-7.324079135288473e-05,12,False,60.0,False,12,95.6500015258789,-2741.330078125,17.010000228881836,10487.2998046875,8710.10009765625,2.5,-0.3999999910593033,-0.5000000074505806,3000.8999633789062,255.0,255.0,False,0.009574922558916526,0.960957633293151,0.00012980504006049519,False,177.0,False,False,False,-1486.5999755859375,454.489990234375,314.9599914550781,820.5999755859375,-15660.2001953125,2269.1000366210938,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,0.02036852324385015,-2.653500607449315,-1.9428199348870212,58.595916748046875,0.034114498645067215,261,,True,1.0,,
-1498.43994140625,670.1500244140625,16.989999771118164,-397.59998321533203,-16798.299560546875,2.199999988079071,0.0,0.0,-171.20000839233398,233.0,130.0,,0.009594089622197136,-1.6112905703095501,9.569933726175507e-05,12,False,60.0,False,12,174.52999877929688,-2664.080078125,17.010000228881836,8415.700073242188,9735.700073242188,2.800000011920929,-0.19999999552965164,-0.5000000074505806,3283.800048828125,254.0,255.0,False,0.009562528443081237,1.2246278629962146,0.00011727843608118716,False,177.0,False,False,False,-1483.8800048828125,402.32000732421875,322.07000732421875,819.8000335693359,-15644.200439453125,2050.0,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,-0.015476242955349825,-2.6664437815774154,-1.8035980762992065,58.6376953125,0.04178260266780853,261,,True,1.0,,
-1498.43994140625,670.1500244140625,16.989999771118164,-397.59998321533203,-16798.299560546875,2.199999988079071,0.0,0.0,-171.20000839233398,233.0,131.0,,0.009594089622197136,-1.6112905703095501,9.569933726175507e-05,12,False,60.0,False,12,174.52999877929688,-2664.080078125,17.010000228881836,8415.700073242188,9735.700073242188,2.800000011920929,-0.19999999552965164,-0.5000000074505806,3283.800048828125,254.0,255.0,False,0.009562528443081237,1.2246278629962146,0.00011727843608118716,False,177.0,False,False,False,-1481.1600341796875,350.2099914550781,328.45001220703125,819.0000152587891,-15628.199462890625,1831.199951171875,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,-0.04916266793997796,-2.6842486017936937,-1.6637613412128625,58.671913146972656,0.034217800945043564,261,,True,1.0,,
-1502.8299560546875,543.0399780273438,16.989999771118164,-693.3999633789062,-16950.400390625,4.399999976158142,0.0,0.3999999910593033,-43.400001525878906,232.0,131.0,,0.009594359553591747,-1.6181009554459842,6.302855575587355e-05,12,False,60.0,False,12,225.8699951171875,-2588.010009765625,17.010000228881836,5463.4002685546875,10391.199951171875,3.0000001192092896,-0.09999999776482582,-0.7000000029802322,3419.5999145507812,255.0,255.0,False,0.009558931911723996,1.4774570116949,8.820582224615632e-05,False,177.0,False,False,False,-1477.760009765625,285.1400146484375,335.3900146484375,818.0000305175781,-15608.199462890625,1558.0000305175781,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,-0.0872474197800277,-2.712898406089195,-1.487739246902843,58.70685958862305,0.034946996718645096,261,,True,1.0,,
-1502.8299560546875,543.0399780273438,16.989999771118164,-693.3999633789062,-16950.400390625,4.399999976158142,0.0,0.3999999910593033,-43.400001525878906,255.0,134.0,,0.009594359553591747,-1.6181009554459842,6.302855575587355e-05,12,False,56.93802127274134,True,12,225.8699951171875,-2588.010009765625,17.010000228881836,5463.4002685546875,10391.199951171875,3.0000001192092896,-0.09999999776482582,-0.7000000029802322,3419.5999145507812,255.0,255.0,False,0.009558931911723996,1.4774570116949,8.820582224615632e-05,False,177.0,False,False,False,-1475.0400390625,233.14999389648438,340.1300048828125,817.2000122070312,-15592.19970703125,1339.6000671386719,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,-0.11371169593942707,-2.7404548649071714,-1.3457262955009566,58.742454528808594,0.03559550270438194,261,,True,1.0,,
-1502.8299560546875,543.0399780273438,16.989999771118164,-693.3999633789062,-16950.400390625,4.399999976158142,0.0,0.3999999910593033,-43.400001525878906,255.0,222.0,,0.009594359553591747,-1.6181009554459842,6.302855575587355e-05,12,False,53.883466528308006,True,12,225.8699951171875,-2588.010009765625,17.010000228881836,5463.4002685546875,10391.199951171875,3.0000001192092896,-0.09999999776482582,-0.7000000029802322,3419.5999145507812,255.0,255.0,False,0.009558931911723996,1.4774570116949,8.820582224615632e-05,False,177.0,False,False,False,-1472.3199462890625,181.2100067138672,344.1400146484375,816.3999938964844,-15576.199951171875,1121.6000366210938,-4199.100036621094,-983.3999633789062,-397.79998779296875,1.0,-0.13602209258442505,-2.7715962946336656,-1.2025889108488874,58.7779655456543,0.035509198904037476,261,,True,1.0,,
